en,fr,es,it
":[face=250,Silver,300;name=?]:Je pensais recruter un vrai méchant[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] un dur à cuire, un fléau mais tu n'es qu'un vrai looser. \nlAllez, je suis de bonne humeur aujourd’hui[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\nlJe vais t’accorder une seconde chance.\nlSème la terreur, provoque le chaos, fais-toi un nom parmi les crapules !",":[face=250,Silver,300;name=?]:Je pensais recruter un vrai méchant[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] un dur à cuire, un fléau mais tu n'es qu'un vrai looser. \nlAllez, je suis de bonne humeur aujourd’hui[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\nlJe vais t’accorder une seconde chance.\nlSème la terreur, provoque le chaos, fais-toi un nom parmi les crapules !",":[face=250,Silver,300;name=?]:Je pensais recruter un vrai méchant[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] un dur à cuire, un fléau mais tu n'es qu'un vrai looser. \nlAllez, je suis de bonne humeur aujourd’hui[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\nlJe vais t’accorder une seconde chance.\nlSème la terreur, provoque le chaos, fais-toi un nom parmi les crapules !",":[face=250,Silver,300;name=?]:Je pensais recruter un vrai méchant[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] un dur à cuire, un fléau mais tu n'es qu'un vrai looser. \nlAllez, je suis de bonne humeur aujourd’hui[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\nlJe vais t’accorder une seconde chance.\nlSème la terreur, provoque le chaos, fais-toi un nom parmi les crapules !"
":[face=250,Silver,300;name=?]:Et peut être que je reviendrai vers toi pour t'offrir une place parmis nous.\nlMais attention[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\nlJe t’ai à l’œil.\nlSi tu fais le contraire, je viendrai te retrouver[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] et ce sera pas pour un câlin.",":[face=250,Silver,300;name=?]:Et peut être que je reviendrai vers toi pour t'offrir une place parmis nous.\nlMais attention[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\nlJe t’ai à l’œil.\nlSi tu fais le contraire, je viendrai te retrouver[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] et ce sera pas pour un câlin.",":[face=250,Silver,300;name=?]:Et peut être que je reviendrai vers toi pour t'offrir une place parmis nous.\nlMais attention[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\nlJe t’ai à l’œil.\nlSi tu fais le contraire, je viendrai te retrouver[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] et ce sera pas pour un câlin.",":[face=250,Silver,300;name=?]:Et peut être que je reviendrai vers toi pour t'offrir une place parmis nous.\nlMais attention[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\nlJe t’ai à l’œil.\nlSi tu fais le contraire, je viendrai te retrouver[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] et ce sera pas pour un câlin."
":[face=250,Silver,300;name=?]:Tchao, minable.",":[face=250,Silver,300;name=?]:Tchao, minable.",":[face=250,Silver,300;name=?]:Tchao, minable.",":[face=250,Silver,300;name=?]:Tchao, minable."
:[align=center]:\s[i]Il n'y a pas de courrier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r],:[align=center]:\s[i]Il n'y a pas de courrier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r],:[align=center]:\s[i]Il n'y a pas de courrier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r],:[align=center]:\s[i]Il n'y a pas de courrier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r]
:[align=center]:Laboratoire du Prof. Charme,:[align=center]:Laboratoire du Prof. Charme,:[align=center]:Laboratoire du Prof. Charme,:[align=center]:Laboratoire du Prof. Charme
":[name=Assistant]:Je suis l’assistant du Prof. Chen, qui se consacre à l’étude des \c[2]Pokemon\c[0] dans leur globalité.\nlIl est à l’origine de l’encyclopédie \c[2]Pokemon\c[0], connue sous le nom de Pokédex !",":[name=Assistant]:Je suis l’assistant du Prof. Chen, qui se consacre à l’étude des \c[2]Pokemon\c[0] dans leur globalité.\nlIl est à l’origine de l’encyclopédie \c[2]Pokemon\c[0], connue sous le nom de Pokédex !",":[name=Assistant]:Je suis l’assistant du Prof. Chen, qui se consacre à l’étude des \c[2]Pokemon\c[0] dans leur globalité.\nlIl est à l’origine de l’encyclopédie \c[2]Pokemon\c[0], connue sous le nom de Pokédex !",":[name=Assistant]:Je suis l’assistant du Prof. Chen, qui se consacre à l’étude des \c[2]Pokemon\c[0] dans leur globalité.\nlIl est à l’origine de l’encyclopédie \c[2]Pokemon\c[0], connue sous le nom de Pokédex !"
:[name=Assistant]:Mais ce n’est pas le moment de bavarder ! C’est le premier du mois ! Dépêche-toi ! On va rater le spectacle !,:[name=Assistant]:Mais ce n’est pas le moment de bavarder ! C’est le premier du mois ! Dépêche-toi ! On va rater le spectacle !,:[name=Assistant]:Mais ce n’est pas le moment de bavarder ! C’est le premier du mois ! Dépêche-toi ! On va rater le spectacle !,:[name=Assistant]:Mais ce n’est pas le moment de bavarder ! C’est le premier du mois ! Dépêche-toi ! On va rater le spectacle !
:[name=Assistant]: As-tu entendu ce cri ? !,:[name=Assistant]: As-tu entendu ce cri ? !,:[name=Assistant]: As-tu entendu ce cri ? !,:[name=Assistant]: As-tu entendu ce cri ? !
:[name=Assistant]:LE VOILÀ !,:[name=Assistant]:LE VOILÀ !,:[name=Assistant]:LE VOILÀ !,:[name=Assistant]:LE VOILÀ !
":[name=Assistant]:INCROYABLE ! C’était \c[2]Oh-Oh\c[0] ! On raconte que seules les personnes bienveillantes peuvent l’apercevoir. C’est magnifique !\nlPar contre, le soleil s’est bien levé après son passage[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] J’ai un peu chaud, pas toi ?\nlAllez, je te laisse. Bonne journée !",":[name=Assistant]:INCROYABLE ! C’était \c[2]Oh-Oh\c[0] ! On raconte que seules les personnes bienveillantes peuvent l’apercevoir. C’est magnifique !\nlPar contre, le soleil s’est bien levé après son passage[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] J’ai un peu chaud, pas toi ?\nlAllez, je te laisse. Bonne journée !",":[name=Assistant]:INCROYABLE ! C’était \c[2]Oh-Oh\c[0] ! On raconte que seules les personnes bienveillantes peuvent l’apercevoir. C’est magnifique !\nlPar contre, le soleil s’est bien levé après son passage[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] J’ai un peu chaud, pas toi ?\nlAllez, je te laisse. Bonne journée !",":[name=Assistant]:INCROYABLE ! C’était \c[2]Oh-Oh\c[0] ! On raconte que seules les personnes bienveillantes peuvent l’apercevoir. C’est magnifique !\nlPar contre, le soleil s’est bien levé après son passage[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] J’ai un peu chaud, pas toi ?\nlAllez, je te laisse. Bonne journée !"
:[name=Assistant]:Veux-tu que je te fasse visiter la réserve ?,:[name=Assistant]:Veux-tu que je te fasse visiter la réserve ?,:[name=Assistant]:Veux-tu que je te fasse visiter la réserve ?,:[name=Assistant]:Veux-tu que je te fasse visiter la réserve ?
Oui !,Oui !,Oui !,Oui !
"Non, merci.","Non, merci.","Non, merci.","Non, merci."
":[name=Assistant]:Très bien, allons-y !",":[name=Assistant]:Très bien, allons-y !",":[name=Assistant]:Très bien, allons-y !",":[name=Assistant]:Très bien, allons-y !"
":[name=Assistant]: Ici, le professeur Charme a recréé un environnement aquatique. \nlRegarde ce magnifique \c[2]Lokhlass\c[0] nager paisiblement[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] C’est un \c[2]Pokemon\c[0] très rare ! \nlOn raconte qu’on peut parfois en apercevoir dans les profondeurs de la Grotte Cristalline, mais uniquement certains jours bien précis.",":[name=Assistant]: Ici, le professeur Charme a recréé un environnement aquatique. \nlRegarde ce magnifique \c[2]Lokhlass\c[0] nager paisiblement[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] C’est un \c[2]Pokemon\c[0] très rare ! \nlOn raconte qu’on peut parfois en apercevoir dans les profondeurs de la Grotte Cristalline, mais uniquement certains jours bien précis.",":[name=Assistant]: Ici, le professeur Charme a recréé un environnement aquatique. \nlRegarde ce magnifique \c[2]Lokhlass\c[0] nager paisiblement[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] C’est un \c[2]Pokemon\c[0] très rare ! \nlOn raconte qu’on peut parfois en apercevoir dans les profondeurs de la Grotte Cristalline, mais uniquement certains jours bien précis.",":[name=Assistant]: Ici, le professeur Charme a recréé un environnement aquatique. \nlRegarde ce magnifique \c[2]Lokhlass\c[0] nager paisiblement[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] C’est un \c[2]Pokemon\c[0] très rare ! \nlOn raconte qu’on peut parfois en apercevoir dans les profondeurs de la Grotte Cristalline, mais uniquement certains jours bien précis."
":[name=Assistant]:Ah, oui ! J’ai failli oublier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Un homme aux cheveux rouges a essayé de faire exploser le pont récemment.\nlIl va falloir attendre la fin des réparations avant d’y accéder.\nlQuoi qu’il en soit, dans cette direction, le professeur a reproduit un environnement de hautes herbes, très proche des routes sauvages.",":[name=Assistant]:Ah, oui ! J’ai failli oublier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Un homme aux cheveux rouges a essayé de faire exploser le pont récemment.\nlIl va falloir attendre la fin des réparations avant d’y accéder.\nlQuoi qu’il en soit, dans cette direction, le professeur a reproduit un environnement de hautes herbes, très proche des routes sauvages.",":[name=Assistant]:Ah, oui ! J’ai failli oublier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Un homme aux cheveux rouges a essayé de faire exploser le pont récemment.\nlIl va falloir attendre la fin des réparations avant d’y accéder.\nlQuoi qu’il en soit, dans cette direction, le professeur a reproduit un environnement de hautes herbes, très proche des routes sauvages.",":[name=Assistant]:Ah, oui ! J’ai failli oublier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Un homme aux cheveux rouges a essayé de faire exploser le pont récemment.\nlIl va falloir attendre la fin des réparations avant d’y accéder.\nlQuoi qu’il en soit, dans cette direction, le professeur a reproduit un environnement de hautes herbes, très proche des routes sauvages."
":[name=Assistant]:Regarde par là, un \c[2]Ronflex\c[0] dort paisiblement en plein milieu de la prairie.\nlC’est un \c[2]Pokemon\c[0] peu commun, mais on le croise parfois, \nlendormi en plein milieu d’une route !\nlJe ne connais qu’une seule chose capable de le réveiller : une Pokéflûte ! Étrange, non ?",":[name=Assistant]:Regarde par là, un \c[2]Ronflex\c[0] dort paisiblement en plein milieu de la prairie.\nlC’est un \c[2]Pokemon\c[0] peu commun, mais on le croise parfois, \nlendormi en plein milieu d’une route !\nlJe ne connais qu’une seule chose capable de le réveiller : une Pokéflûte ! Étrange, non ?",":[name=Assistant]:Regarde par là, un \c[2]Ronflex\c[0] dort paisiblement en plein milieu de la prairie.\nlC’est un \c[2]Pokemon\c[0] peu commun, mais on le croise parfois, \nlendormi en plein milieu d’une route !\nlJe ne connais qu’une seule chose capable de le réveiller : une Pokéflûte ! Étrange, non ?",":[name=Assistant]:Regarde par là, un \c[2]Ronflex\c[0] dort paisiblement en plein milieu de la prairie.\nlC’est un \c[2]Pokemon\c[0] peu commun, mais on le croise parfois, \nlendormi en plein milieu d’une route !\nlJe ne connais qu’une seule chose capable de le réveiller : une Pokéflûte ! Étrange, non ?"
":[name=Assistant]: Si tu regarde au loin, tu peux apercevoir un couple de \c[2]Nidoran\c[0], comme ceux qu’on retrouve souvent sur la Route 2.\nlJe préfère ne pas trop m’approcher pour ne pas les déranger.\nlOh, et là-bas ! Tu vois ce \c[2]Simularbre\c[0] ? C’est un \c[2]Pokémon\c[0] assez particulier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Il déteste l’eau !\nlTu devrais le voir quand il commence à pleuvoir, il détale à une vitesse incroyable !",":[name=Assistant]: Si tu regarde au loin, tu peux apercevoir un couple de \c[2]Nidoran\c[0], comme ceux qu’on retrouve souvent sur la Route 2.\nlJe préfère ne pas trop m’approcher pour ne pas les déranger.\nlOh, et là-bas ! Tu vois ce \c[2]Simularbre\c[0] ? C’est un \c[2]Pokémon\c[0] assez particulier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Il déteste l’eau !\nlTu devrais le voir quand il commence à pleuvoir, il détale à une vitesse incroyable !",":[name=Assistant]: Si tu regarde au loin, tu peux apercevoir un couple de \c[2]Nidoran\c[0], comme ceux qu’on retrouve souvent sur la Route 2.\nlJe préfère ne pas trop m’approcher pour ne pas les déranger.\nlOh, et là-bas ! Tu vois ce \c[2]Simularbre\c[0] ? C’est un \c[2]Pokémon\c[0] assez particulier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Il déteste l’eau !\nlTu devrais le voir quand il commence à pleuvoir, il détale à une vitesse incroyable !",":[name=Assistant]: Si tu regarde au loin, tu peux apercevoir un couple de \c[2]Nidoran\c[0], comme ceux qu’on retrouve souvent sur la Route 2.\nlJe préfère ne pas trop m’approcher pour ne pas les déranger.\nlOh, et là-bas ! Tu vois ce \c[2]Simularbre\c[0] ? C’est un \c[2]Pokémon\c[0] assez particulier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Il déteste l’eau !\nlTu devrais le voir quand il commence à pleuvoir, il détale à une vitesse incroyable !"
":[name=Assistant]:Voilà, la visite touche à sa fin !\nlJ’espère que tu as apprécié cette petite exploration du parc du Professeur Charme. Il travaille sans relâche pour recréer des habitats fidèles et \nloffrir un refuge aux \c[2]Pokémon\c[0] qu’il étudie.",":[name=Assistant]:Voilà, la visite touche à sa fin !\nlJ’espère que tu as apprécié cette petite exploration du parc du Professeur Charme. Il travaille sans relâche pour recréer des habitats fidèles et \nloffrir un refuge aux \c[2]Pokémon\c[0] qu’il étudie.",":[name=Assistant]:Voilà, la visite touche à sa fin !\nlJ’espère que tu as apprécié cette petite exploration du parc du Professeur Charme. Il travaille sans relâche pour recréer des habitats fidèles et \nloffrir un refuge aux \c[2]Pokémon\c[0] qu’il étudie.",":[name=Assistant]:Voilà, la visite touche à sa fin !\nlJ’espère que tu as apprécié cette petite exploration du parc du Professeur Charme. Il travaille sans relâche pour recréer des habitats fidèles et \nloffrir un refuge aux \c[2]Pokémon\c[0] qu’il étudie."
":[name=Assistant]:Tu devrais revenir me voir le premier du prochain mois.\nlCe jour-là, les \c[2]Pokémon\c[0] nous rendent hommage[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] et c’est souvent un spectacle magnifique à ne \nlpas manquer !",":[name=Assistant]:Tu devrais revenir me voir le premier du prochain mois.\nlCe jour-là, les \c[2]Pokémon\c[0] nous rendent hommage[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] et c’est souvent un spectacle magnifique à ne \nlpas manquer !",":[name=Assistant]:Tu devrais revenir me voir le premier du prochain mois.\nlCe jour-là, les \c[2]Pokémon\c[0] nous rendent hommage[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] et c’est souvent un spectacle magnifique à ne \nlpas manquer !",":[name=Assistant]:Tu devrais revenir me voir le premier du prochain mois.\nlCe jour-là, les \c[2]Pokémon\c[0] nous rendent hommage[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] et c’est souvent un spectacle magnifique à ne \nlpas manquer !"
":[name=Assistant]:À très bientôt, Dresseur. Le monde \c[2]Pokémon\c[0] t’attend !",":[name=Assistant]:À très bientôt, Dresseur. Le monde \c[2]Pokémon\c[0] t’attend !",":[name=Assistant]:À très bientôt, Dresseur. Le monde \c[2]Pokémon\c[0] t’attend !",":[name=Assistant]:À très bientôt, Dresseur. Le monde \c[2]Pokémon\c[0] t’attend !"
":[name=Assistant]:Très bien, la réserve du Prof. Charme est ouverte aux visiteurs, tu peux y aller quand tu veux.",":[name=Assistant]:Très bien, la réserve du Prof. Charme est ouverte aux visiteurs, tu peux y aller quand tu veux.",":[name=Assistant]:Très bien, la réserve du Prof. Charme est ouverte aux visiteurs, tu peux y aller quand tu veux.",":[name=Assistant]:Très bien, la réserve du Prof. Charme est ouverte aux visiteurs, tu peux y aller quand tu veux."
:[name=Assistant]:Veux-tu que je te fasse visiter la réserve ?,:[name=Assistant]:Veux-tu que je te fasse visiter la réserve ?,:[name=Assistant]:Veux-tu que je te fasse visiter la réserve ?,:[name=Assistant]:Veux-tu que je te fasse visiter la réserve ?
Oui !,Oui !,Oui !,Oui !
"Non, merci.","Non, merci.","Non, merci.","Non, merci."
":[name=Assistant]:Très bien, allons-y !",":[name=Assistant]:Très bien, allons-y !",":[name=Assistant]:Très bien, allons-y !",":[name=Assistant]:Très bien, allons-y !"
":[name=Assistant]:Ici, le professeur Charme a recréé un environnement aquatique. \nlRegarde ce magnifique \c[2]Lokhlass\c[0] nager paisiblement[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] C’est un \c[2]Pokemon\c[0] très rare ! \nlOn raconte qu’on peut parfois en apercevoir dans les profondeurs de la Grotte Cristalline, mais uniquement certains jours bien précis.",":[name=Assistant]:Ici, le professeur Charme a recréé un environnement aquatique. \nlRegarde ce magnifique \c[2]Lokhlass\c[0] nager paisiblement[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] C’est un \c[2]Pokemon\c[0] très rare ! \nlOn raconte qu’on peut parfois en apercevoir dans les profondeurs de la Grotte Cristalline, mais uniquement certains jours bien précis.",":[name=Assistant]:Ici, le professeur Charme a recréé un environnement aquatique. \nlRegarde ce magnifique \c[2]Lokhlass\c[0] nager paisiblement[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] C’est un \c[2]Pokemon\c[0] très rare ! \nlOn raconte qu’on peut parfois en apercevoir dans les profondeurs de la Grotte Cristalline, mais uniquement certains jours bien précis.",":[name=Assistant]:Ici, le professeur Charme a recréé un environnement aquatique. \nlRegarde ce magnifique \c[2]Lokhlass\c[0] nager paisiblement[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] C’est un \c[2]Pokemon\c[0] très rare ! \nlOn raconte qu’on peut parfois en apercevoir dans les profondeurs de la Grotte Cristalline, mais uniquement certains jours bien précis."
":[name=Assistant]:Ah, oui ! J’ai failli oublier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Un homme aux cheveux rouges a essayé de faire exploser le pont récemment.\nlIl va falloir attendre la fin des réparations avant d’y accéder.\nlQuoi qu’il en soit, dans cette direction, le professeur a reproduit un environnement de hautes herbes, très proche des routes sauvages.",":[name=Assistant]:Ah, oui ! J’ai failli oublier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Un homme aux cheveux rouges a essayé de faire exploser le pont récemment.\nlIl va falloir attendre la fin des réparations avant d’y accéder.\nlQuoi qu’il en soit, dans cette direction, le professeur a reproduit un environnement de hautes herbes, très proche des routes sauvages.",":[name=Assistant]:Ah, oui ! J’ai failli oublier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Un homme aux cheveux rouges a essayé de faire exploser le pont récemment.\nlIl va falloir attendre la fin des réparations avant d’y accéder.\nlQuoi qu’il en soit, dans cette direction, le professeur a reproduit un environnement de hautes herbes, très proche des routes sauvages.",":[name=Assistant]:Ah, oui ! J’ai failli oublier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Un homme aux cheveux rouges a essayé de faire exploser le pont récemment.\nlIl va falloir attendre la fin des réparations avant d’y accéder.\nlQuoi qu’il en soit, dans cette direction, le professeur a reproduit un environnement de hautes herbes, très proche des routes sauvages."
":[name=Assistant]:Regarde par là, un \c[2]Ronflex\c[0] dort paisiblement en plein milieu de la prairie.\nlC’est un \c[2]Pokemon\c[0] peu commun, mais on le croise parfois, \nlendormi en plein milieu d’une route !\nlJe ne connais qu’une seule chose capable de le réveiller : une Pokéflûte ! Étrange, non ?",":[name=Assistant]:Regarde par là, un \c[2]Ronflex\c[0] dort paisiblement en plein milieu de la prairie.\nlC’est un \c[2]Pokemon\c[0] peu commun, mais on le croise parfois, \nlendormi en plein milieu d’une route !\nlJe ne connais qu’une seule chose capable de le réveiller : une Pokéflûte ! Étrange, non ?",":[name=Assistant]:Regarde par là, un \c[2]Ronflex\c[0] dort paisiblement en plein milieu de la prairie.\nlC’est un \c[2]Pokemon\c[0] peu commun, mais on le croise parfois, \nlendormi en plein milieu d’une route !\nlJe ne connais qu’une seule chose capable de le réveiller : une Pokéflûte ! Étrange, non ?",":[name=Assistant]:Regarde par là, un \c[2]Ronflex\c[0] dort paisiblement en plein milieu de la prairie.\nlC’est un \c[2]Pokemon\c[0] peu commun, mais on le croise parfois, \nlendormi en plein milieu d’une route !\nlJe ne connais qu’une seule chose capable de le réveiller : une Pokéflûte ! Étrange, non ?"
":[name=Assistant]:Si tu regarde au loin, tu peux apercevoir un couple de \c[2]Nidoran\c[0], comme ceux qu’on retrouve souvent sur la Route 2.\nlJe préfère ne pas trop m’approcher pour ne pas les déranger.\nlOh, et là-bas ! Tu vois ce \c[2]Simularbre\c[0] ? C’est un \c[2]Pokémon\c[0] assez particulier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Il déteste l’eau !\nlTu devrais le voir quand il commence à pleuvoir, il détale à une vitesse incroyable !",":[name=Assistant]:Si tu regarde au loin, tu peux apercevoir un couple de \c[2]Nidoran\c[0], comme ceux qu’on retrouve souvent sur la Route 2.\nlJe préfère ne pas trop m’approcher pour ne pas les déranger.\nlOh, et là-bas ! Tu vois ce \c[2]Simularbre\c[0] ? C’est un \c[2]Pokémon\c[0] assez particulier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Il déteste l’eau !\nlTu devrais le voir quand il commence à pleuvoir, il détale à une vitesse incroyable !",":[name=Assistant]:Si tu regarde au loin, tu peux apercevoir un couple de \c[2]Nidoran\c[0], comme ceux qu’on retrouve souvent sur la Route 2.\nlJe préfère ne pas trop m’approcher pour ne pas les déranger.\nlOh, et là-bas ! Tu vois ce \c[2]Simularbre\c[0] ? C’est un \c[2]Pokémon\c[0] assez particulier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Il déteste l’eau !\nlTu devrais le voir quand il commence à pleuvoir, il détale à une vitesse incroyable !",":[name=Assistant]:Si tu regarde au loin, tu peux apercevoir un couple de \c[2]Nidoran\c[0], comme ceux qu’on retrouve souvent sur la Route 2.\nlJe préfère ne pas trop m’approcher pour ne pas les déranger.\nlOh, et là-bas ! Tu vois ce \c[2]Simularbre\c[0] ? C’est un \c[2]Pokémon\c[0] assez particulier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Il déteste l’eau !\nlTu devrais le voir quand il commence à pleuvoir, il détale à une vitesse incroyable !"
":[name=Assistant]: Voilà, la visite touche à sa fin !\nlJ’espère que tu as apprécié cette petite exploration du parc du Professeur Charme. Il travaille sans relâche pour recréer des habitats fidèles et \nloffrir un refuge aux \c[2]Pokémon\c[0] qu’il étudie.",":[name=Assistant]: Voilà, la visite touche à sa fin !\nlJ’espère que tu as apprécié cette petite exploration du parc du Professeur Charme. Il travaille sans relâche pour recréer des habitats fidèles et \nloffrir un refuge aux \c[2]Pokémon\c[0] qu’il étudie.",":[name=Assistant]: Voilà, la visite touche à sa fin !\nlJ’espère que tu as apprécié cette petite exploration du parc du Professeur Charme. Il travaille sans relâche pour recréer des habitats fidèles et \nloffrir un refuge aux \c[2]Pokémon\c[0] qu’il étudie.",":[name=Assistant]: Voilà, la visite touche à sa fin !\nlJ’espère que tu as apprécié cette petite exploration du parc du Professeur Charme. Il travaille sans relâche pour recréer des habitats fidèles et \nloffrir un refuge aux \c[2]Pokémon\c[0] qu’il étudie."
":[name=Assistant]: Tu devrais revenir me voir le premier du prochain mois.\nlCe jour-là, les \c[2]Pokémon\c[0] nous rendent hommage[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] et c’est souvent un spectacle magnifique à ne \nlpas manquer !",":[name=Assistant]: Tu devrais revenir me voir le premier du prochain mois.\nlCe jour-là, les \c[2]Pokémon\c[0] nous rendent hommage[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] et c’est souvent un spectacle magnifique à ne \nlpas manquer !",":[name=Assistant]: Tu devrais revenir me voir le premier du prochain mois.\nlCe jour-là, les \c[2]Pokémon\c[0] nous rendent hommage[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] et c’est souvent un spectacle magnifique à ne \nlpas manquer !",":[name=Assistant]: Tu devrais revenir me voir le premier du prochain mois.\nlCe jour-là, les \c[2]Pokémon\c[0] nous rendent hommage[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] et c’est souvent un spectacle magnifique à ne \nlpas manquer !"
":[name=Assistant]: À très bientôt, Dresseur. Le monde \c[2]Pokémon\c[0] t’attend !",":[name=Assistant]: À très bientôt, Dresseur. Le monde \c[2]Pokémon\c[0] t’attend !",":[name=Assistant]: À très bientôt, Dresseur. Le monde \c[2]Pokémon\c[0] t’attend !",":[name=Assistant]: À très bientôt, Dresseur. Le monde \c[2]Pokémon\c[0] t’attend !"
":[name=Assistant]:Très bien, la réserve du Prof. Charme est ouverte aux visiteurs, tu peux y aller quand tu veux.",":[name=Assistant]:Très bien, la réserve du Prof. Charme est ouverte aux visiteurs, tu peux y aller quand tu veux.",":[name=Assistant]:Très bien, la réserve du Prof. Charme est ouverte aux visiteurs, tu peux y aller quand tu veux.",":[name=Assistant]:Très bien, la réserve du Prof. Charme est ouverte aux visiteurs, tu peux y aller quand tu veux."
:[name=Assistant]:C’est le premier du mois ! Dépêche-toi ! On va rater le spectacle !,:[name=Assistant]:C’est le premier du mois ! Dépêche-toi ! On va rater le spectacle !,:[name=Assistant]:C’est le premier du mois ! Dépêche-toi ! On va rater le spectacle !,:[name=Assistant]:C’est le premier du mois ! Dépêche-toi ! On va rater le spectacle !
:[name=Assistant]As-tu entendu ce cri ? !,:[name=Assistant]As-tu entendu ce cri ? !,:[name=Assistant]As-tu entendu ce cri ? !,:[name=Assistant]As-tu entendu ce cri ? !
:[name=Assistant]:LE VOILÀ !,:[name=Assistant]:LE VOILÀ !,:[name=Assistant]:LE VOILÀ !,:[name=Assistant]:LE VOILÀ !
":[name=Assistant]:INCROYABLE ! C’était \c[2]Oh-Oh\c[0] ! On raconte que seules les personnes bienveillantes peuvent l’apercevoir. C’est magnifique !\nlPar contre, le soleil s’est bien levé après son passage[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] J’ai un peu chaud, pas toi ?\nlAllez, je te laisse. Bonne journée !",":[name=Assistant]:INCROYABLE ! C’était \c[2]Oh-Oh\c[0] ! On raconte que seules les personnes bienveillantes peuvent l’apercevoir. C’est magnifique !\nlPar contre, le soleil s’est bien levé après son passage[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] J’ai un peu chaud, pas toi ?\nlAllez, je te laisse. Bonne journée !",":[name=Assistant]:INCROYABLE ! C’était \c[2]Oh-Oh\c[0] ! On raconte que seules les personnes bienveillantes peuvent l’apercevoir. C’est magnifique !\nlPar contre, le soleil s’est bien levé après son passage[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] J’ai un peu chaud, pas toi ?\nlAllez, je te laisse. Bonne journée !",":[name=Assistant]:INCROYABLE ! C’était \c[2]Oh-Oh\c[0] ! On raconte que seules les personnes bienveillantes peuvent l’apercevoir. C’est magnifique !\nlPar contre, le soleil s’est bien levé après son passage[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] J’ai un peu chaud, pas toi ?\nlAllez, je te laisse. Bonne journée !"
