en,fr,it,de,es,ko,kana,pt
Furfrou,Couafarel,Furfrou,Coiffwaff,Furfrou,트리미앙,トリミアン,Furfrou
Furfrou,Couafarel,Furfrou,Coiffwaff,Furfrou,트리미앙,トリミアン,Furfrou
Furfrou,Couafarel,Furfrou,Coiffwaff,Furfrou,트리미앙,トリミアン,Furfrou
Furfrou,Couafarel,Furfrou,Coiffwaff,Furfrou,트리미앙,トリミアン,Furfrou
Furfrou,Couafarel,Furfrou,Coiffwaff,Furfrou,트리미앙,トリミアン,Furfrou
Furfrou,Couafarel,Furfrou,Coiffwaff,Furfrou,트리미앙,トリミアン,Furfrou
Furfrou,Couafarel,Furfrou,Coiffwaff,Furfrou,트리미앙,トリミアン,Furfrou
Furfrou,Couafarel,Furfrou,Coiffwaff,Furfrou,트리미앙,トリミアン,Furfrou
Furret,Fouinar,Furret,Wiesenior,Furret,다꼬리,オオタチ,Furret
Gabite,Carmache,Gabite,Knarksel,Gabite,한바이트,ガバイト,Gabite
Gallade,Gallame,Gallade,Galagladi,Gallade,엘레이드,エルレイド,Gallade
Gallade,Gallame,Gallade,Galagladi,Gallade,엘레이드,エルレイド,Gallade
Galvantula,Mygavolt,Galvantula,Voltula,Galvantula,전툴라,デンチュラ,Galvantula
Garbodor,Miasmax,Garbodor,Deponitox,Garbodor,더스트나,ダストダス,Garbodor
Garbodor,Miasmax,Garbodor,Deponitox,Garbodor,더스트나,ダストダス,Garbodor
Garbodor,Miasmax,Garbodor,Deponitox,Garbodor,더스트나,ダストダス,Garbodor
Garbodor,Miasmax,Garbodor,Deponitox,Garbodor,더스트나,ダストダス,Garbodor
Garchomp,Carchacrok,Garchomp,Knakrack,Garchomp,한카리아스,ガブリアス,Garchomp
Garchomp,Carchacrok,Garchomp,Knakrack,Garchomp,한카리아스,ガブリアス,Garchomp
Gardevoir,Gardevoir,Gardevoir,Guardevoir,Gardevoir,가디안,サーナイト,Gardevoir
Gardevoir,Gardevoir,Gardevoir,Guardevoir,Gardevoir,가디안,サーナイト,Gardevoir
Gastly,Fantominus,Gastly,Nebulak,Gastly,고오스,ゴース,Gastly
Gastrodon,Tritosor,Gastrodon,Gastrodon,Gastrodon,트리토돈,トリトドン,Gastrodon
Gastrodon,Tritosor,Gastrodon,Gastrodon,Gastrodon,트리토돈,トリトドン,Gastrodon
Genesect,Genesect,Genesect,Genesect,Genesect,게노세크트,ゲノセクト,Genesect
Genesect,Genesect,Genesect,Genesect,Genesect,게노세크트,ゲノセクト,Genesect
Genesect,Genesect,Genesect,Genesect,Genesect,게노세크트,ゲノセクト,Genesect
Genesect,Genesect,Genesect,Genesect,Genesect,게노세크트,ゲノセクト,Genesect
Genesect,Genesect,Genesect,Genesect,Genesect,게노세크트,ゲノセクト,Genesect
Gengar,Ectoplasma,Gengar,Gengar,Gengar,팬텀,ゲンガー,Gengar
Gengar,Ectoplasma,Gengar,Gengar,Gengar,팬텀,ゲンガー,Gengar
Geodude,Racaillou,Geodude,Kleinstein,Geodude,꼬마돌,イシツブテ,Geodude
Geodude,Racaillou,Geodude,Kleinstein,Geodude,꼬마돌,イシツブテ,Geodude
Gible,Griknot,Gible,Kaumalat,Gible,딥상어동,フカマル,Gible
Gigalith,Gigalithe,Gigalith,Brockoloss,Gigalith,기가이어스,ギガイアス,Gigalith
Girafarig,Girafarig,Girafarig,Girafarig,Girafarig,키링키,キリンリキ,Girafarig
Giratina,Giratina,Giratina,Giratina,Giratina,기라티나,ギラティナ,Giratina
Giratina,Giratina,Giratina,Giratina,Giratina,기라티나,ギラティナ,Giratina
Glaceon,Givrali,Glaceon,Glaziola,Glaceon,글레이시아,グレイシア,Glaceon
Glalie,Oniglali,Glalie,Firnontor,Glalie,얼음귀신,オニゴーリ,Glalie
Glalie,Oniglali,Glalie,Firnontor,Glalie,얼음귀신,オニゴーリ,Glalie
Glameow,Chaglam,Glameow,Charmian,Glameow,나옹마,ニャルマー,Glameow
Gligar,Scorplane,Gligar,Skorgla,Gligar,글라이거,グライガー,Gligar
Gliscor,Scorvol,Gliscor,Skorgro,Gliscor,글라이온,グライオン,Gliscor
Gloom,Ortide,Gloom,Duflor,Gloom,냄새꼬,クサイハナ,Gloom
Gogoat,Chevroum,Gogoat,Chevrumm,Gogoat,고고트,ゴーゴート,Gogoat
Golbat,Nosferalto,Golbat,Golbat,Golbat,골뱃,ゴルバット,Golbat
Goldeen,Poissirène,Goldeen,Goldini,Goldeen,콘치,トサキント,Goldeen
Golduck,Akwakwak,Golduck,Entoron,Golduck,골덕,ゴルダック,Golduck
Golem,Grolem,Golem,Geowaz,Golem,딱구리,ゴローニャ,Golem
Golem,Grolem,Golem,Geowaz,Golem,딱구리,ゴローニャ,Golem
Golett,Gringolem,Golett,Golbit,Golett,골비람,ゴビット,Golett
Golisopod,Sarmuraï,Golisopod,Tectass,Golisopod,갑주무사,グソクムシャ,Golisopod
Golurk,Golemastoc,Golurk,Golgantes,Golurk,골루그,ゴルーグ,Golurk
Goodra,Muplodocus,Goodra,Viscogon,Goodra,미끄래곤,ヌメルゴン,Goodra
Goomy,Mucuscule,Goomy,Viscora,Goomy,미끄메라,ヌメラ,Goomy
Gorebyss,Rosabyss,Gorebyss,Saganabyss,Gorebyss,분홍장이,サクラビス,Gorebyss
Gothita,Scrutella,Gothita,Mollimorba,Gothita,고디탱,ゴチム,Gothita
Gothitelle,Sidérella,Gothitelle,Morbitesse,Gothitelle,고디모아젤,ゴチルゼル,Gothitelle
Gothorita,Mesmérella,Gothorita,Hypnomorba,Gothorita,고디보미,ゴチミル,Gothorita
Gourgeist,Banshitrouye,Gourgeist,Pumpdjinn,Gourgeist,펌킨인,パンプジン,Gourgeist
Gourgeist,Banshitrouye,Gourgeist,Pumpdjinn,Gourgeist,펌킨인,パンプジン,Gourgeist
Gourgeist,Banshitrouye,Gourgeist,Pumpdjinn,Gourgeist,펌킨인,パンプジン,Gourgeist
Gourgeist,Banshitrouye,Gourgeist,Pumpdjinn,Gourgeist,펌킨인,パンプジン,Gourgeist
Granbull,Granbull,Granbull,Granbull,Granbull,그랑블루,グランブル,Granbull
Graveler,Gravalanch,Graveler,Georok,Graveler,데구리,ゴローン,Graveler
Graveler,Gravalanch,Graveler,Georok,Graveler,데구리,ゴローン,Graveler
Graveler,Gravalanch,Graveler,Georok,Graveler,데구리,ゴローン,Graveler
Greninja,Amphinobi,Greninja,Quajutsu,Greninja,개굴닌자,ゲッコウガ,Greninja
Greninja,Amphinobi,Greninja,Quajutsu,Greninja,개굴닌자,ゲッコウガ,Greninja
Grimer,Tadmorv,Grimer,Sleima,Grimer,질퍽이,ベトベター,Grimer
Grimer,Tadmorv,Grimer,Sleima,Grimer,질퍽이,ベトベター,Grimer
Grotle,Boskara,Grotle,Chelcarain,Grotle,수풀부기,ハヤシガメ,Grotle
Groudon,Groudon,Groudon,Groudon,Groudon,그란돈,グラードン,Groudon
Groudon,Groudon,Groudon,Groudon,Groudon,그란돈,グラードン,Groudon
Grovyle,Massko,Grovyle,Reptain,Grovyle,나무돌이,ジュプトル,Grovyle
Growlithe,Caninos,Growlithe,Fukano,Growlithe,가디,ガーディ,Growlithe
Grubbin,Larvibule,Grubbin,Mabula,Grubbin,턱지충이,アゴジムシ,Grubbin
Grumpig,Groret,Grumpig,Groink,Grumpig,피그킹,ブーピッグ,Grumpig
Gulpin,Gloupti,Gulpin,Schluppuck,Gulpin,꼴깍몬,ゴクリン,Gulpin
Gumshoos,Argouste,Gumshoos,Manguspektor,Gumshoos,형사구스,デカグース,Gumshoos
Gurdurr,Ouvrifier,Gurdurr,Strepoli,Gurdurr,토쇠골,ドテッコツ,Gurdurr
Guzzlord,Engloutyran,Guzzlord,Schlingking,Guzzlord,악식킹,アクジキング,Guzzlord
Gyarados,Léviator,Gyarados,Garados,Gyarados,갸라도스,ギャラドス,Gyarados
Gyarados,Léviator,Gyarados,Garados,Gyarados,갸라도스,ギャラドス,Gyarados
Hakamo-o,Écaïd,Hakamo-o,Mediras,Hakamo-o,짜랑고우,ジャランゴ,Hakamo-o
Happiny,Ptiravi,Happiny,Wonneira,Happiny,핑복,ピンプク,Happiny
Hariyama,Hariyama,Hariyama,Hariyama,Hariyama,하리뭉,ハリテヤマ,Hariyama
Haunter,Spectrum,Haunter,Alpollo,Haunter,고우스트,ゴースト,Haunter
Hawlucha,Brutalibré,Hawlucha,Resladero,Hawlucha,루차불,ルチャブル,Hawlucha
Haxorus,Tranchodon,Haxorus,Maxax,Haxorus,액스라이즈,オノノクス,Haxorus
Heatmor,Aflamanoir,Heatmor,Furnifraß,Heatmor,앤티골,クイタラン,Heatmor
Heatran,Heatran,Heatran,Heatran,Heatran,히드런,ヒードラン,Heatran
Heliolisk,Iguolta,Heliolisk,Elezard,Heliolisk,일레도리자드,エレザード,Heliolisk
Helioptile,Galvaran,Helioptile,Eguana,Helioptile,목도리키텔,エリキテル,Helioptile
Heracross,Scarhino,Heracross,Skaraborn,Heracross,헤라크로스,ヘラクロス,Heracross
Heracross,Scarhino,Heracross,Skaraborn,Heracross,헤라크로스,ヘラクロス,Heracross
Herdier,Ponchien,Herdier,Terribark,Herdier,하데리어,ハーデリア,Herdier
Hippopotas,Hippopotas,Hippopotas,Hippopotas,Hippopotas,히포포타스,ヒポポタス,Hippopotas
Hippowdon,Hippodocus,Hippowdon,Hippoterus,Hippowdon,하마돈,カバルドン,Hippowdon
Hitmonchan,Tygnon,Hitmonchan,Nockchan,Hitmonchan,홍수몬,エビワラー,Hitmonchan
Hitmonlee,Kicklee,Hitmonlee,Kicklee,Hitmonlee,시라소몬,サワムラー,Hitmonlee
Hitmontop,Kapoera,Hitmontop,Kapoera,Hitmontop,카포에라,カポエラー,Hitmontop
Honchkrow,Corboss,Honchkrow,Kramshef,Honchkrow,돈크로우,ドンカラス,Honchkrow
Honedge,Monorpale,Honedge,Gramokles,Honedge,단칼빙,ヒトツキ,Honedge
Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,후파,フーパ,Hoopa
Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,후파,フーパ,Hoopa
Hoothoot,Hoothoot,Hoothoot,Hoothoot,Hoothoot,부우부,ホーホー,Hoothoot
Hoppip,Granivol,Hoppip,Hoppspross,Hoppip,통통코,ハネッコ,Hoppip
Horsea,Hypotrempe,Horsea,Seeper,Horsea,쏘드라,タッツー,Horsea
Houndoom,Démolosse,Houndoom,Hundemon,Houndoom,헬가,ヘルガー,Houndoom
Houndoom,Démolosse,Houndoom,Hundemon,Houndoom,헬가,ヘルガー,Houndoom
Houndour,Malosse,Houndour,Hunduster,Houndour,델빌,デルビル,Houndour
Ho-Oh,Ho-Oh,Ho-Oh,Ho-Oh,Ho-Oh,칠색조,ホウオウ,Ho-Oh
Huntail,Serpang,Huntail,Aalabyss,Huntail,헌테일,ハンテール,Huntail
Hydreigon,Trioxhydre,Hydreigon,Trikephalo,Hydreigon,삼삼드래,サザンドラ,Hydreigon
Hypno,Hypnomade,Hypno,Hypno,Hypno,슬리퍼,スリーパー,Hypno
Igglybuff,Toudoudou,Igglybuff,Fluffeluff,Igglybuff,푸푸린,ププリン,Igglybuff
Illumise,Lumivole,Illumise,Illumise,Illumise,네오비트,イルミーゼ,Illumise
Incineroar,Félinferno,Incineroar,Fuegro,Incineroar,어흥염,ガオガエン,Incineroar
Infernape,Simiabraz,Infernape,Panferno,Infernape,초염몽,ゴウカザル,Infernape
Inkay,Sepiatop,Inkay,Iscalar,Inkay,오케이징,マーイーカ,Inkay
Ivysaur,Herbizarre,Ivysaur,Bisaknosp,Ivysaur,이상해풀,フシギソウ,Ivysaur
Jangmo-o,Bébécaille,Jangmo-o,Miniras,Jangmo-o,짜랑꼬,ジャラコ,Jangmo-o
Jellicent,Moyade,Jellicent,Apoquallyp,Jellicent,탱탱겔,ブルンゲル,Jellicent
Jigglypuff,Rondoudou,Jigglypuff,Pummeluff,Jigglypuff,푸린,プリン,Jigglypuff
Jirachi,Jirachi,Jirachi,Jirachi,Jirachi,지라치,ジラーチ,Jirachi
Jolteon,Voltali,Jolteon,Blitza,Jolteon,쥬피썬더,サンダース,Jolteon
Joltik,Statitik,Joltik,Wattzapf,Joltik,파쪼옥,バチュル,Joltik
Jumpluff,Cotovol,Jumpluff,Papungha,Jumpluff,솜솜코,ワタッコ,Jumpluff
Jynx,Lippoutou,Jynx,Rossana,Jynx,루주라,ルージュラ,Jynx
Kabuto,Kabuto,Kabuto,Kabuto,Kabuto,투구,カブト,Kabuto
Kabutops,Kabutops,Kabutops,Kabutops,Kabutops,투구푸스,カブトプス,Kabutops
Kadabra,Kadabra,Kadabra,Kadabra,Kadabra,윤겔라,ユンゲラー,Kadabra
Kakuna,Coconfort,Kakuna,Kokuna,Kakuna,딱충이,コクーン,Kakuna
Kangaskhan,Kangourex,Kangaskhan,Kangama,Kangaskhan,캥카,ガルーラ,Kangaskhan
Kangaskhan,Kangourex,Kangaskhan,Kangama,Kangaskhan,캥카,ガルーラ,Kangaskhan
Karrablast,Carabing,Karrablast,Laukaps,Karrablast,딱정곤,カブルモ,Karrablast
Kartana,Katagami,Kartana,Katagami,Kartana,종이신도,カミツルギ,Kartana
Kecleon,Kecleon,Kecleon,Kecleon,Kecleon,켈리몬,カクレオン,Kecleon
Keldeo,Keldeo,Keldeo,Keldeo,Keldeo,케르디오,ケルディオ,Keldeo
Keldeo,Keldeo,Keldeo,Keldeo,Keldeo,케르디오,ケルディオ,Keldeo
Kingdra,Hyporoi,Kingdra,Seedraking,Kingdra,킹드라,キングドラ,Kingdra
Kingler,Krabboss,Kingler,Kingler,Kingler,킹크랩,キングラー,Kingler
Kirlia,Kirlia,Kirlia,Kirlia,Kirlia,킬리아,キルリア,Kirlia
Klang,Clic,Klang,Kliklak,Klang,기기어르,ギギアル,Klang
Klefki,Trousselin,Klefki,Clavion,Klefki,클레피,クレッフィ,Klefki
Klink,Tic,Klink,Klikk,Klink,기어르,ギアル,Klink
Klinklang,Cliticlic,Klinklang,Klikdiklak,Klinklang,기기기어르,ギギギアル,Klinklang
Koffing,Smogo,Koffing,Smogon,Koffing,또가스,ドガース,Koffing
Komala,Dodoala,Komala,Koalelu,Komala,자말라,ネッコアラ,Komala
Kommo-o,Ékaïser,Kommo-o,Grandiras,Kommo-o,짜랑고우거,ジャラランガ,Kommo-o
Krabby,Krabby,Krabby,Krabby,Krabby,크랩,クラブ,Krabby
Kricketot,Crikzik,Kricketot,Zirpurze,Kricketot,귀뚤뚜기,コロボーシ,Kricketot
Kricketune,Mélokrik,Kricketune,Zirpeise,Kricketune,귀뚤톡크,コロトック,Kricketune
Krokorok,Escroco,Krokorok,Rokkaiman,Krokorok,악비르,ワルビル,Krokorok
Krookodile,Crocorible,Krookodile,Rabigator,Krookodile,악비아르,ワルビアル,Krookodile
Kyogre,Kyogre,Kyogre,Kyogre,Kyogre,가이오가,カイオーガ,Kyogre
Kyogre,Kyogre,Kyogre,Kyogre,Kyogre,가이오가,カイオーガ,Kyogre
Kyurem,Kyurem,Kyurem,Kyurem,Kyurem,큐레무,キュレム,Kyurem
Kyurem,Kyurem,Kyurem,Kyurem,Kyurem,큐레무,キュレム,Kyurem
Kyurem,Kyurem,Kyurem,Kyurem,Kyurem,큐레무,キュレム,Kyurem
Lairon,Galegon,Lairon,Stollrak,Lairon,갱도라,コドラ,Lairon
Lampent,Mélancolux,Lampent,Laternecto,Lampent,램프라,ランプラー,Lampent
Landorus,Démétéros,Landorus,Demeteros,Landorus,랜드로스,ランドロス,Landorus
Landorus,Démétéros,Landorus,Demeteros,Landorus,랜드로스,ランドロス,Landorus
Lanturn,Lanturn,Lanturn,Lanturn,Lanturn,랜턴,ランターン,Lanturn
Lapras,Lokhlass,Lapras,Lapras,Lapras,라프라스,ラプラス,Lapras
Larvesta,Pyronille,Larvesta,Ignivor,Larvesta,활화르바,メラルバ,Larvesta
Larvitar,Embrylex,Larvitar,Larvitar,Larvitar,애버라스,ヨーギラス,Larvitar
Latias,Latias,Latias,Latias,Latias,라티아스,ラティアス,Latias
Latias,Latias,Latias,Latias,Latias,라티아스,ラティアス,Latias
Latios,Latios,Latios,Latios,Latios,라티오스,ラティオス,Latios
Latios,Latios,Latios,Latios,Latios,라티오스,ラティオス,Latios
Leafeon,Phyllali,Leafeon,Folipurba,Leafeon,리피아,リーフィア,Leafeon
Leavanny,Manternel,Leavanny,Matrifol,Leavanny,모아머,ハハコモリ,Leavanny
Ledian,Coxyclaque,Ledian,Ledian,Ledian,레디안,レディアン,Ledian
Ledyba,Coxy,Ledyba,Ledyba,Ledyba,레디바,レディバ,Ledyba
Lickilicky,Coudlangue,Lickilicky,Schlurplek,Lickilicky,내룸벨트,ベロベルト,Lickilicky
Lickitung,Excelangue,Lickitung,Schlurp,Lickitung,내루미,ベロリンガ,Lickitung
Liepard,Léopardus,Liepard,Kleoparda,Liepard,레파르다스,レパルダス,Liepard
Lileep,Lilia,Lileep,Liliep,Lileep,릴링,リリーラ,Lileep
Lilligant,Fragilady,Lilligant,Dressella,Lilligant,드레디어,ドレディア,Lilligant
Lillipup,Ponchiot,Lillipup,Yorkleff,Lillipup,요테리,ヨーテリー,Lillipup
Linoone,Linéon,Linoone,Geradaks,Linoone,직구리,マッスグマ,Linoone
Litleo,Hélionceau,Litleo,Leufeo,Litleo,레오꼬,シシコ,Litleo
Litten,Flamiaou,Litten,Flamiau,Litten,냐오불,ニャビー,Litten
Litwick,Funécire,Litwick,Lichtel,Litwick,불켜미,ヒトモシ,Litwick
Lombre,Lombre,Lombre,Lombrero,Lombre,로토스,ハスブレロ,Lombre
Lopunny,Lockpin,Lopunny,Schlapor,Lopunny,이어롭,ミミロップ,Lopunny
Lopunny,Lockpin,Lopunny,Schlapor,Lopunny,이어롭,ミミロップ,Lopunny
Lotad,Nénupiot,Lotad,Loturzel,Lotad,연꽃몬,ハスボー,Lotad
Loudred,Ramboum,Loudred,Krakeelo,Loudred,노공룡,ドゴーム,Loudred
Lucario,Lucario,Lucario,Lucario,Lucario,루카리오,ルカリオ,Lucario
Lucario,Lucario,Lucario,Lucario,Lucario,루카리오,ルカリオ,Lucario
Ludicolo,Ludicolo,Ludicolo,Kappalores,Ludicolo,로파파,ルンパッパ,Ludicolo
Lugia,Lugia,Lugia,Lugia,Lugia,루기아,ルギア,Lugia
Lumineon,Luminéon,Lumineon,Lumineon,Lumineon,네오라이트,ネオラント,Lumineon
Lunala,Lunala,Lunala,Lunala,Lunala,루나아라,ルナアーラ,Lunala
Lunatone,Séléroc,Lunatone,Lunastein,Lunatone,루나톤,ルナトーン,Lunatone
Lurantis,Floramantis,Lurantis,Mantidea,Lurantis,라란티스,ラランテス,Lurantis
Luvdisc,Lovdisc,Luvdisc,Liebiskus,Luvdisc,사랑동이,ラブカス,Luvdisc
Luxio,Luxio,Luxio,Luxio,Luxio,럭시오,ルクシオ,Luxio
Luxray,Luxray,Luxray,Luxtra,Luxray,렌트라,レントラー,Luxray
Lycanroc,Lougaroc,Lycanroc,Wolwerock,Lycanroc,루가루암,ルガルガン,Lycanroc
Lycanroc,Lougaroc,Lycanroc,Wolwerock,Lycanroc,루가루암,ルガルガン,Lycanroc
Lycanroc,Lougaroc,Lycanroc,Wolwerock,Lycanroc,루가루암,ルガルガン,Lycanroc
Machamp,Mackogneur,Machamp,Machomei,Machamp,괴력몬,カイリキー,Machamp
Machoke,Machopeur,Machoke,Maschock,Machoke,근육몬,ゴーリキー,Machoke
Machop,Machoc,Machop,Machollo,Machop,알통몬,ワンリキー,Machop
Magby,Magby,Magby,Magby,Magby,마그비,ブビィ,Magby
Magcargo,Volcaropod,Magcargo,Magcargo,Magcargo,마그카르고,マグカルゴ,Magcargo
Magearna,Magearna,Magearna,Magearna,Magearna,마기아나,マギアナ,Magearna
Magikarp,Magicarpe,Magikarp,Karpador,Magikarp,잉어킹,コイキング,Magikarp
Magmar,Magmar,Magmar,Magmar,Magmar,마그마,ブーバー,Magmar
Magmortar,Maganon,Magmortar,Magbrant,Magmortar,마그마번,ブーバーン,Magmortar
Magnemite,Magnéti,Magnemite,Magnetilo,Magnemite,코일,コイル,Magnemite
Magneton,Magnéton,Magneton,Magneton,Magneton,레어코일,レアコイル,Magneton
Magnezone,Magnézone,Magnezone,Magnezone,Magnezone,자포코일,ジバコイル,Magnezone
Makuhita,Makuhita,Makuhita,Makuhita,Makuhita,마크탕,マクノシタ,Makuhita
Malamar,Sepiatroce,Malamar,Calamanero,Malamar,칼라마네로,カラマネロ,Malamar
Mamoswine,Mammochon,Mamoswine,Mamutel,Mamoswine,맘모꾸리,マンムー,Mamoswine
Manaphy,Manaphy,Manaphy,Manaphy,Manaphy,마나피,マナフィ,Manaphy
Mandibuzz,Vaututrice,Mandibuzz,Grypheldis,Mandibuzz,버랜지나,バルジーナ,Mandibuzz
Manectric,Élecsprint,Manectric,Voltenso,Manectric,썬더볼트,ライボルト,Manectric
Manectric,Élecsprint,Manectric,Voltenso,Manectric,썬더볼트,ライボルト,Manectric
Mankey,Férosinge,Mankey,Menki,Mankey,망키,マンキー,Mankey
Mantine,Démanta,Mantine,Mantax,Mantine,만타인,マンタイン,Mantine
Mantyke,Babimanta,Mantyke,Mantirps,Mantyke,타만타,タマンタ,Mantyke
Maractus,Maracachi,Maractus,Maracamba,Maractus,마라카치,マラカッチ,Maractus
Mareanie,Vorastérie,Mareanie,Garstella,Mareanie,시마사리,ヒドイデ,Mareanie
Mareep,Wattouat,Mareep,Voltilamm,Mareep,메리프,メリープ,Mareep
Marill,Marill,Marill,Marill,Marill,마릴,マリル,Marill
Marowak,Ossatueur,Marowak,Knogga,Marowak,텅구리,ガラガラ,Marowak
Marowak,Ossatueur,Marowak,Knogga,Marowak,텅구리,ガラガラ,Marowak
Marshadow,Marshadow,Marshadow,Marshadow,Marshadow,마샤도,マーシャドー,Marshadow
Marshtomp,Flobio,Marshtomp,Moorabbel,Marshtomp,늪짱이,ヌマクロー,Marshtomp
Masquerain,Maskadra,Masquerain,Maskeregen,Masquerain,비나방,アメモース,Masquerain
Mawile,Mysdibule,Mawile,Flunkifer,Mawile,입치트,クチート,Mawile
Mawile,Mysdibule,Mawile,Flunkifer,Mawile,입치트,クチート,Mawile
Medicham,Charmina,Medicham,Meditalis,Medicham,요가램,チャーレム,Medicham
Medicham,Charmina,Medicham,Meditalis,Medicham,요가램,チャーレム,Medicham
Meditite,Méditikka,Meditite,Meditie,Meditite,요가랑,アサナン,Meditite
Meganium,Méganium,Meganium,Meganie,Meganium,메가니움,メガニウム,Meganium
Melmetal,Melmetal,Melmetal,Melmetal,Melmetal,멜메탈,メルメタル,Melmetal
Meloetta,Meloetta,Meloetta,Meloetta,Meloetta,메로엣타,メロエッタ,Meloetta
Meloetta,Meloetta,Meloetta,Meloetta,Meloetta,메로엣타,メロエッタ,Meloetta
Meltan,Meltan,Meltan,Meltan,Meltan,멜탄,メルタン,Meltan
Meowstic,Mistigrix,Meowstic,Psiaugon,Meowstic,냐오닉스,ニャオニクス,Meowstic
Meowstic,Mistigrix,Meowstic,Psiaugon,Meowstic,냐오닉스,ニャオニクス,Meowstic
Meowth,Miaouss,Meowth,Mauzi,Meowth,나옹,ニャース,Meowth
Meowth,Miaouss,Meowth,Mauzi,Meowth,나옹,ニャース,Meowth
Mesprit,Créfollet,Mesprit,Vesprit,Mesprit,엠라이트,エムリット,Mesprit
Metagross,Métalosse,Metagross,Metagross,Metagross,메타그로스,メタグロス,Metagross
Metagross,Métalosse,Metagross,Metagross,Metagross,메타그로스,メタグロス,Metagross
Metang,Métang,Metang,Metang,Metang,메탕구,メタング,Metang
Metapod,Chrysacier,Metapod,Safcon,Metapod,단데기,トランセル,Metapod
Mew,Mew,Mew,Mew,Mew,뮤,ミュウ,Mew
Mewtwo,Mewtwo,Mewtwo,Mewtu,Mewtwo,뮤츠,ミュウツー,Mewtwo
Mewtwo,Mewtwo,Mewtwo,Mewtu,Mewtwo,뮤츠,ミュウツー,Mewtwo
Mewtwo,Mewtwo,Mewtwo,Mewtu,Mewtwo,뮤츠,ミュウツー,Mewtwo
Mienfoo,Kungfouine,Mienfoo,Lin-Fu,Mienfoo,비조푸,コジョフー,Mienfoo
Mienshao,Shaofouine,Mienshao,Wie-Shu,Mienshao,비조도,コジョンド,Mienshao
Mightyena,Grahyèna,Mightyena,Magnayen,Mightyena,그라에나,グラエナ,Mightyena
Milotic,Milobellus,Milotic,Milotic,Milotic,밀로틱,ミロカロス,Milotic
Miltank,Écrémeuh,Miltank,Miltank,Miltank,밀탱크,ミルタンク,Miltank
Mime Jr.,Mime Jr.,Mime Jr.,Pantimimi,Mime Jr.,흉내내,マネネ,Mime Jr.
Mimikyu,Mimiqui,Mimikyu,Mimigma,Mimikyu,따라큐,ミミッキュ,Mimikyu
Mimikyu,Mimiqui,Mimikyu,Mimigma,Mimikyu,따라큐,ミミッキュ,Mimikyu
Minccino,Chinchidou,Minccino,Picochilla,Minccino,치라미,チラーミィ,Minccino
Minior,Météno,Minior,Meteno,Minior,메테노,メテノ,Minior
Minior,Météno,Minior,Meteno,Minior,메테노,メテノ,Minior
Minior,Météno,Minior,Meteno,Minior,메테노,メテノ,Minior
Minior,Météno,Minior,Meteno,Minior,메테노,メテノ,Minior
Minior,Météno,Minior,Meteno,Minior,메테노,メテノ,Minior
Minior,Météno,Minior,Meteno,Minior,메테노,メテノ,Minior
Minior,Météno,Minior,Meteno,Minior,메테노,メテノ,Minior
Minior,Météno,Minior,Meteno,Minior,메테노,メテノ,Minior
Minior,Météno,Minior,Meteno,Minior,메테노,メテノ,Minior
Minun,Négapi,Minun,Minun,Minun,마이농,マイナン,Minun
Misdreavus,Feuforêve,Misdreavus,Traunfugil,Misdreavus,무우마,ムウマ,Misdreavus
Mismagius,Magirêve,Mismagius,Traunmagil,Mismagius,무우마직,ムウマージ,Mismagius
Moltres,Sulfura,Moltres,Lavados,Moltres,파이어,ファイヤー,Moltres
Monferno,Chimpenfeu,Monferno,Panpyro,Monferno,파이숭이,モウカザル,Monferno
Morelull,Spododo,Morelull,Bubungus,Morelull,자마슈,ネマシュ,Morelull
Mothim,Papilord,Mothim,Moterpel,Mothim,나메일,ガーメイル,Mothim
Mr. Mime,M. Mime,Mr. Mime,Pantimos,Mr. Mime,마임맨,バリヤード,Mr. Mime
Mudbray,Tiboudet,Mudbray,Pampuli,Mudbray,머드나기,ドロバンコ,Mudbray
Mudkip,Gobou,Mudkip,Hydropi,Mudkip,물짱이,ミズゴロウ,Mudkip
Mudsdale,Bourrinos,Mudsdale,Pampross,Mudsdale,만마드,バンバドロ,Mudsdale
Muk,Grotadmorv,Muk,Sleimok,Muk,질뻐기,ベトベトン,Muk
Muk,Grotadmorv,Muk,Sleimok,Muk,질뻐기,ベトベトン,Muk
Munchlax,Goinfrex,Munchlax,Mampfaxo,Munchlax,먹고자,ゴンベ,Munchlax
Munna,Munna,Munna,Somniam,Munna,몽나,ムンナ,Munna
Murkrow,Cornèbre,Murkrow,Kramurx,Murkrow,니로우,ヤミカラス,Murkrow
Musharna,Mushana,Musharna,Somnivora,Musharna,몽얌나,ムシャーナ,Musharna
Musharna,Mushana,Musharna,Somnivora,Musharna,몽얌나,ムシャーナ,Musharna
Naganadel,Mandrillon,Naganadel,Agoyon,Naganadel,아고용,アーゴヨン,Naganadel
Natu,Natu,Natu,Natu,Natu,네이티,ネイティ,Natu
Necrozma,Necrozma,Necrozma,Necrozma,Necrozma,네크로즈마,ネクロズマ,Necrozma
Necrozma,Necrozma,Necrozma,Necrozma,Necrozma,네크로즈마,ネクロズマ,Necrozma
Necrozma,Necrozma,Necrozma,Necrozma,Necrozma,네크로즈마,ネクロズマ,Necrozma
