en,fr,es,it
"""And that concludes our program on the unsolved mysteries surrounding \c[2]Pokemon\c[0]. \nlSee you tonight at 8 p.m. for the next episode ! \nlDon't forget, it will be an exclusive program, so be sure to tune in. \nlThis is Coupinette Poketoonz live on PokeTV.","""Et voici comment prend fin notre émission sur les mystères non résolus à propos des \c[2]Pokemon\c[0]. \nlJe vous dis à ce soir 20h pour la suite de notre émission ! \nlN'oubliez pas, ce sera une émission exclusive, venez nombreux. \nlC'était Coupinette Poketoonz en direct sur PokeTV.","«Y así termina nuestro programa sobre los misterios sin resolver relacionados con los \c[2]Pokémon\c[0]. \nl¡ Nos vemos esta noche a las 20:00 para continuar con nuestro programa ! \nlNo lo olvidéis, será un programa exclusivo, venid todos. \nlHa sido Coupinette Poketoonz en directo en PokeTV.","""E così si conclude la nostra trasmissione sui misteri irrisolti dei \c[2]Pokemon\c[0]. \nlCi vediamo stasera alle 20:00 per la continuazione della nostra trasmissione ! \nlNon dimenticate, sarà una trasmissione esclusiva, venite numerosi. \nlQui è Coupinette Poketoonz in diretta su PokeTV."
"""And that concludes the first part of our show on the unsolved mysteries surrounding \c[2]Pokemon\c[0]. \nlSee you shortly after a short commercial break for the rest of our show ! \nlDon't forget, this is an exclusive show. \nlThis is Coupinette Poketoonz live on PokeTV.","""Et voici comment prend fin notre première partie de l'émission sur les mystères non résolus à propos des \c[2]Pokemon\c[0]. \nlJe vous dis à tout de suite après une courte pub pour la suite de notre émission ! \nlN'oubliez pas, c'est une émission exclusive. \nlC'était Coupinette Poketoonz en direct sur PokeTV.","«Y así termina la primera parte de nuestro programa sobre los misterios sin resolver relacionados con los \c[2]Pokémon\c[0]. \nl¡ Nos vemos en un momento, tras un breve corte publicitario, para continuar con nuestro programa ! \nlNo lo olvidéis, se trata de un programa exclusivo. \nlHa sido Coupinette Poketoonz en directo en PokeTV.","""E così si conclude la prima parte della nostra trasmissione sui misteri irrisolti relativi ai \c[2]Pokemon\c[0]. \nlCi rivediamo tra poco, dopo una breve pausa pubblicitaria, per la seconda parte della nostra trasmissione ! \nlNon dimenticate che si tratta di una trasmissione esclusiva. \nlQui è Coupinette Poketoonz in diretta su PokeTV."
"""And that's how our show on the unsolved mysteries surrounding \c[2]Pokemon\c[0] comes to an end. \nlSee you next Tuesday at 8 p.m. for the next episode of our show ! \nlDon't forget, it will be an exclusive show, so come one, come all. \nlThis is Coupinette Poketoonz live on PokeTV.","""Et voici comment prend fin notre émission sur les mystères non résolus à propos des \c[2]Pokemon\c[0]. \nlJe vous dis à mardi prochain 20h pour la suite de notre émission ! \nlN'oubliez pas, ce sera une émission exclusive, venez nombreux. \nlC'était Coupinette Poketoonz en direct sur PokeTV.","«Y así termina nuestro programa sobre los misterios sin resolver relacionados con los \c[2]Pokémon\c[0]. \nl¡ Nos vemos el próximo martes a las 20:00 h para continuar con nuestro programa ! \nlNo lo olvidéis, será un programa exclusivo, así que venid todos. \nlHa sido Coupinette Poketoonz en directo en PokeTV.","""E così si conclude la nostra trasmissione sui misteri irrisolti riguardanti i \c[2]Pokemon\c[0]. \nlCi vediamo martedì prossimo alle 20:00 per la prossima puntata ! \nlNon dimenticate, sarà una trasmissione esclusiva, venite numerosi. \nlQui è Coupinette Poketoonz in diretta su PokeTV."
"""And that's how our show on the unsolved mysteries surrounding \c[2]Pokemon\c[0] comes to an end. \nlSee you on Tuesday at 8 p.m. for the next episode of our show ! \nlDon't forget, it will be an exclusive show, so come one, come all. \nlThis is Coupinette Poketoonz live on PokeTV.","""Et voici comment prend fin notre émission sur les mystères non résolus à propos des \c[2]Pokemon\c[0]. \nlJe vous dis à mardi 20h pour la suite de notre émission ! \nlN'oubliez pas, ce sera une émission exclusive, venez nombreux. \nlC'était Coupinette Poketoonz en direct sur PokeTV.","«Y así termina nuestro programa sobre los misterios sin resolver relacionados con los \c[2]Pokemon\c[0]. \nl¡ Nos vemos el martes a las 20:00 h para continuar con nuestro programa ! \nlNo lo olvidéis, será un programa exclusivo, así que venid todos. \nlHa sido Coupinette Poketoonz en directo en PokeTV.","""E così si conclude la nostra trasmissione sui misteri irrisolti riguardanti i \c[2]Pokemon\c[0]. \nlCi vediamo martedì alle 20:00 per la prossima puntata ! \nlNon dimenticate, sarà una trasmissione esclusiva, venite numerosi. \nlQui è Coupinette Poketoonz in diretta su PokeTV."
"See you soon !""","A bientôt !""","¡ Hasta pronto !""","A presto !"""
:[align=center]:\s[i]The TV is off.\s[r],:[align=center]:\s[i]La télé est éteinte.\s[r],:[align=center]:\s[i]La televisión está apagada.\s[r],:[align=center]:\s[i]La TV è spenta.\s[r]
:[align=center]:\s[i]Would you like to watch TV ?\s[r],:[align=center]:\s[i]Voulez vous regarder la télé ?\s[r],:[align=center]:\s[i]¿ Quieres ver la televisión ?\s[r],:[align=center]:\s[i]Vuoi guardare la TV ?\s[r]
Yes !,Oui ! ,¡ Sí !,Sì !
No.,Non.,No.,No.
"Hello, everyone ! This is Coupinette Poketoonz live on PokeTV. \nlWe have a wonderful evening ahead of us discussing the unsolved mysteries surrounding \c[2]Pokemon\c[0]. \nlFirst, some adventurers talk about a red monster...","""Bonjour à toute et à tous ! Ici Coupinette Poketoonz en direct sur PokeTV. \nlNous avons une magnifique soirée qui nous attend à propos des mystères non résolu sur les \c[2]Pokemon\c[0].\nlDans un premier temps des aventuriers parle d'un monstre rouge...","«¡ Hola a todos ! Aquí Coupinette Poketoonz en directo en PokeTV. \nlNos espera una velada magnífica sobre los misterios sin resolver de los \c[2]Pokemon\c[0].\nlEn primer lugar, unos aventureros hablan de un monstruo rojo...","""Buongiorno a tutti ! Qui è Coupinette Poketoonz in diretta su PokeTV. \nlCi aspetta una serata fantastica dedicata ai misteri irrisolti sui \c[2]Pokemon\c[0].\nlPer prima cosa, alcuni avventurieri parlano di un mostro rosso..."
"According to some people, there \nlis a mysterious lake in Bombance.",D'après certaines personnes un lac mystérieux \nlexiste à Bombance.,"Según algunas personas, \nlexiste un lago misterioso en Bombance.","Secondo alcune persone, a Bombance \nlesiste un lago misterioso."
"It's very hard to find and it's full of \nl\c[2]Leviator\c[0], so you'd better be careful !   ","Il est très difficile à trouver et il est rempli de  \nl\c[2]Léviator\c[0], il vaut mieux faire attention !   ","Es muy difícil de encontrar y está lleno de \nl\c[2]Leviator\c[0], ¡ así que es mejor tener cuidado !   ","È molto difficile da trovare ed è pieno di \nl\c[2]Leviator\c[0], è meglio stare attenti !   "
Apparently no one manages to go back a \nlsecond time.  ,Apparement personne n'arrive à y retourner une \nldeuxième fois.  ,"Al parecer, nadie consigue volver una \nlsegunda vez.  ",A quanto pare nessuno riesce a tornarci una \nlseconda volta.  
"There are even people who claim to have seen a giant red \nlmonster in the middle of the lake, swimming \nlamong the other \c[2]Léviators\c[0]. ","Il y a même des personnes qui racontent avoir vu un \nlmonstre géant tout rouge au centre du lac, naviguant\nlparmi les autres \c[2]Léviators\c[0]. ","Hay incluso personas que cuentan haber visto un \nlmonstruo gigante completamente rojo en el centro del lago, navegando \nlentre los demás \c[2]Léviators\c[0]. ","Ci sono persino persone che raccontano di aver visto un \nlmostro gigante tutto rosso al centro del lago, che navigava \nltra gli altri \c[2]Léviators\c[0]. "
It's quite surreal...,C'est assez suréaliste...,Es bastante surrealista...,È piuttosto surreale...
"Well, that's all for now ! If you want \nla little more juicy detail, don't hesitate to come \nlsee us at our radio center at “village5.”","Et bien se sera tout pour cette fois ! Si vous voulez \nlun peu plus de détail croustillant n'hesitez pas à venir \nlnous voir à notre centre de radio de ""village5"".","¡ Bueno, eso es todo por esta vez ! Si quieres \nlmás detalles jugosos, no dudes en venir \nla vernos a nuestro centro de radio de «village5».","Bene, per questa volta è tutto ! Se volete qualche dettaglio \nlin più, non esitate a venire a trovarci \nlal nostro centro radio di “village5”."
That was Coupinette Poketoonz live on PokeTV. \nlSee you soon !,"C'était Coupinette Poketoonz en direct sur PokeTV.\nlA bientôt !""",Ha sido Coupinette Poketoonz en directo en PokeTV. \nl¡ Hasta pronto !,Era Coupinette Poketoonz in diretta su PokeTV. \nlA presto !
:[align=center]:\s[i]The TV is off.\s[r],:[align=center]:\s[i]La télé est éteinte.\s[r],:[align=center]:\s[i]La televisión está apagada.\s[r],:[align=center]:\s[i]La TV è spenta.\s[r]
:[align=center]:\s[i]The TV is off.\s[r],:[align=center]:\s[i]La télé est éteinte.\s[r],:[align=center]:\s[i]La televisión está apagada.\s[r],:[align=center]:\s[i]La TV è spenta.\s[r]
:[align=center]:\s[i]The TV is off.\s[r],:[align=center]:\s[i]La télé est éteinte.\s[r],:[align=center]:\s[i]La televisión está apagada.\s[r],:[align=center]:\s[i]La TV è spenta.\s[r]
:[align=center]:\s[i]Books about the various adventures experienced by the Rangers.\s[r],:[align=center]:\s[i]Des livres sur les diverses épopées vécues par les Rangers.\s[r],:[align=center]:\s[i]Libros sobre las diversas epopeyas vividas por los Rangers.\s[r],:[align=center]:\s[i]Libri sulle varie epopee vissute dai Rangers.\s[r]
:[align=center]:\s[i]I'm not going to rummage through the trash !\s[r],:[align=center]:\s[i]Je ne vais quand même pas faire les poubelles !\s[r],:[align=center]:\s[i]¡ No voy a rebuscar en la basura !\s[r],:[align=center]:\s[i]Non andrò mica a rovistare nella spazzatura !\s[r]
