en,fr,es,it
:[name=Prof. Charme]:You haven't caught enough different \c[2]Pokemon\c[0] yet for the next reward !,:[name=Prof. Charme]:Tu n'as pas encore assez attrapé de \c[2]Pokemon\c[0] différents pour la prochaine récompense !,:[name=Prof. Charme]:¡ Aún no has capturado suficientes \c[2]Pokémon\c[0] diferentes para la próxima recompensa !,:[name=Prof. Charme]:Non hai ancora catturato abbastanza \c[2]Pokemon\c[0] diversi per ottenere il prossimo premio !
:[name=Prof. Charme]:Well done ! Here is your reward for your help :,:[name=Prof. Charme]:Bravo ! Voici ta récompense pour ton aide :,:[name=Prof. Charme]:¡ Bravo ! Aquí tienes tu recompensa por tu ayuda :,:[name=Prof. Charme]:Bravo ! Ecco la tua ricompensa per il tuo aiuto :
:[align=center]:RECEIPT : \c[5]CT RETURN + 1000$\c[0],:[align=center]:REÇU : \c[5]CT RETOUR + 1000$\c[0],:[align=center]:RECIBIDO : \c[5]CT RETORNO + 1000$\c[0],:[align=center]:RICEVUTO : \c[5]CT RITORNO + 1000$\c[0]
:[align=center]:*Put your “Return CT” in your bag in the CT pocket.*,":[align=center]:*Vous rangez votre ""CT Retour"" dans votre sac dans la poche CT.*",":[align=center]:*Guarde su «CT Retorno» en su bolso, en el bolsillo CT.*",:[align=center]:*Riponi il tuo “CT Ritorno” nella tasca CT della tua borsa.*
":[name=Prof. Charme]:This technical ability suits you perfectly.\nlThe happier a Pokémon is, the more powerful its “Return” attack will be !\nlGood luck for the future !",":[name=Prof. Charme]:Cette capacitée technique va parfaitement bien avec toi.\nlPlus un Pokemon est heureux, plus l'attaque ""Retour"" sera puissante !\nlBonne chance pour la suite !",":[name=Prof. Charme]:Esta habilidad técnica te va como anillo al dedo.\nlCuanto más feliz sea un Pokemon, más potente será el ataque «Retorno».\nl¡ Buena suerte en lo que queda de juego !",":[name=Prof. Charme]:Questa abilità tecnica ti si addice perfettamente.\nlPiù un Pokemon è felice, più potente sarà l'attacco “Ritorno” !\nlBuona fortuna per il futuro !"
:[align=center]:*You have just passed “Level 5 Researcher”*,":[align=center]:*Vous venez de passer ""Chercheur Niv. 5""*",:[align=center]:*Acabas de pasar a «Investigador Niv. 5»*,:[align=center]:*Hai appena superato il livello “Ricercatore Livello 5”*
:[name=Prof. Charme]:You haven't caught enough different \c[2]Pokemon\c[0] yet for the next reward !,:[name=Prof. Charme]:Tu n'as pas encore assez attrapé de \c[2]Pokemon\c[0] différents pour la prochaine récompense !,:[name=Prof. Charme]:¡Aún no has capturado suficientes \c[2]Pokémon\c[0] diferentes para la próxima recompensa !,:[name=Prof. Charme]:Non hai ancora catturato abbastanza \c[2]Pokemon\c[0] diversi per ottenere il prossimo premio !
":[face=250,Prof_Charme,300;name=Prof. Charme]:It works, don't hesitate !",":[face=250,Prof_Charme,300;name=Prof. Charme]:Ça marche, n'hésite pas !",":[face=250,Prof_Charme,300;name=Prof. Charme]:¡ Funciona, no lo dudes !",":[face=250,Prof_Charme,300;name=Prof. Charme]:Funziona, non esitare !"
":[align=center]:\s[i]Mr. Eusine Charme, renowned Pokémon enthusiast. His achievements have earned him the title of researcher, with the aim of helping us better understand and \nlcomprehend Pokémon and the world around us.\s[r]",":[align=center]:\s[i]Monsieur Eusine Charme, pokémaniac de renom. Ses exploits lui ont valu le titre de chercheur dans le but de nous aider à mieux comprendre et \nlappréhender les Pokémon et le monde qui nous entoure.\s[r]",":[align=center]:\s[i]El señor Eusine Charme, famoso pokémaníaco. Sus hazañas le han valido el título de investigador con el objetivo de ayudarnos a comprender y \nlentender mejor a los Pokémon y el mundo que nos rodea.",":[align=center]:\s[i]Il signor Eusine Charme, famoso pokémaniac. Le sue imprese gli hanno valso il titolo di ricercatore con l'obiettivo di aiutarci a comprendere e \nlapprezzare meglio i Pokémon e il mondo che ci circonda.\s[r]"
":[face=250,Prof_Charme,300;name=Prof. Charme]:Hey ! Don't be too greedy \n[1] !",":[face=250,Prof_Charme,300;name=Prof. Charme]:Hey ! Ne sois pas trop gourmand \n[1] !",":[face=250,Prof_Charme,300;name=Prof. Charme]:¡ Eh ! ¡ No seas tan glotón\n[1] !",":[face=250,Prof_Charme,300;name=Prof. Charme]:Ehi ! Non essere troppo avido \n[1] !"
\s[i]This fire stone will allow you to obtain \c[2]Pyroli\c[0]. \nDo you want to choose this stone ?\s[r],\s[i]Cette pierre feu va te permettre d'obtenir \c[2]Pyroli\c[0]. \nlVeux-tu choisir cette pierre ?\s[r],\s[i]Esta piedra de fuego te permitirá obtener \c[2]Pyroli\c[0]. \nl¿ Quieres elegir esta piedra ?\s[r],\s[i]Questa pietra di fuoco ti permetterà di ottenere \c[2]Pyroli\c[0]. \nlVuoi scegliere questa pietra ?\s[r]
Yes !,Oui !,¡ Sí !,Sì !
No.,Non.,No.,No.
:[align=center]:REÇU : \c[5]PIERRE FEU\c[0],:[align=center]:REÇU : \c[5]PIERRE FEU\c[0],:[align=center]:RECIBIDO : \c[5]PIEDRA DE FUEGO\c[0],:[align=center]:RICEZIONATO : \c[5]PITRA DI FUOCO\c[0]
:[align=center]:\s[i]You use the fire stone on your \c[2]Evoli\c[0]\s[r],:[align=center]:\s[i]Vous utilisez la pierre feu sur votre \c[2]Evoli\c[0]\s[r],:[align=center]:\s[i]Utilizas la piedra de fuego en tu \c[2]Evoli\c[0]\s[r],:[align=center]:\s[i]Usi la pietra di fuoco sul tuo \c[2]Evoli\c[0]\s[r]
\c[2]Pokemon\c[0] : Liiiiii !!!,\c[2]Pokemon\c[0] : Liiiiii !!!,\c[2]Pokemon\c[0] : Liiiiii !!!,\c[2]Pokemon\c[0] : Liiiiii !!!
:[align=center]:\s[i]This trash can is empty[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r],:[align=center]:\s[i]Cette poubelle est vide[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r],:[align=center]:\s[i]Esta papelera está vacía[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r],:[align=center]:\s[i]Questo cestino è vuoto[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r]
":[name=Assistant]:I am Prof. Orme's assistant, who is a specialist in the reproduction of \c[2]Pokemon\c[0].\nlMost \c[2]“Baby Pokemon”\c[0] evolve through “happiness” by forming friendships with their trainers. Would you like me to list the \c[2]“Baby Pokémon”\c[0] or the \c[2]Pokémon\c[0] that evolve through “happiness”?",":[name=Assistant]:Je suis l'assistant du Prof. Orme qui est un spécialiste de la reproduction des \c[2]Pokemon\c[0].\nlLes \c[2]""Bébés Pokemon""\c[0] évoluent pour la plupart par ""bonheur"" en se liant d'amitié avec leur dresseur. \nlVeux-tu que je te cite les \c[2]""Bébés Pokemon""\c[0] ou bien les \c[2]Pokemon\c[0] évoluant par ""bonheur"" ?",":[name=Assistant]:Soy el asistente del profesor Orme, especialista en la reproducción de \c[2]Pokémon\c[0].\nlLos \c[2]«Pokémon bebés»\c[0] evolucionan en su mayoría por «felicidad», al entablar amistad con su entrenador. \nl¿Quieres que te cite los \c[2]«Pokémon bebés»\c[0] o los \c[2]Pokémon\c[0] que evolucionan por «felicidad» ?",":[name=Assistant]:Sono l'assistente del Prof. Orme, specialista nella riproduzione dei \c[2]Pokemon\c[0].\nlI \c[2]“Pokemon bebè”\c[0] si evolvono per lo più grazie alla “felicità” che provano quando stringono amicizia con il loro addestratore. \nlVuoi che ti citi i \c[2]“Pokémon baby”\c[0] o i \c[2]Pokémon\c[0] che si evolvono grazie alla “felicità”?"
Pokemon babies.,Bébés Pokemon.,Bebés Pokemon.,Pokemon bebè.
Pokemon by “happiness.”,"Pokemon par ""bonheur"".",Pokémon por «felicidad».,Pokemon per “fortuna”.
"No, thank you.","Non, merci.","No, gracias.","No, grazie."
":[name=Assistant]:Ptiravi, Mélo, Toudoudou, Magby, Elekid, Togepi, Debugant, Lippouti, Azurill, Okéoké, Rozbouton, Korillon, Manzai, Mime Jr, Goinfrex, Riolu, \nlBabimanta, Pichu.",":[name=Assistant]:Ptiravi, Mélo, Toudoudou, Magby, Elekid, Togepi, Debugant, Lippouti, Azurill, Okéoké, Rozbouton, Korillon, Manzai, Mime Jr, Goinfrex, Riolu, \nlBabimanta, Pichu.",":[name=Assistant]:Ptiravi, Mélo, Toudoudou, Magby, Elekid, Togepi, Debugant, Lippouti, Azurill, Okéoké, Rozbouton, Korillon, Manzai, Mime Jr, Goinfrex, Riolu, \nlBabimanta, Pichu.",":[name=Assistant]:Ptiravi, Mélo, Toudoudou, Magby, Elekid, Togepi, Debugant, Lippouti, Azurill, Okéoké, Rozbouton, Korillon, Manzai, Mime Jr, Goinfrex, Riolu, \nlBabimanta, Pichu."
":[name=Assistant]:Mélo, Toudoudou, Nosféralto, Leveinard, Goinfrex, Togepi, Azurill, Laporeille, Evoli, Rozbouton, Riolu, Korillon, Chovsourir, Couverdure, Pichu.",":[name=Assistant]:Mélo, Toudoudou, Nosféralto, Leveinard, Goinfrex, Togepi, Azurill, Laporeille, Evoli, Rozbouton, Riolu, Korillon, Chovsourir, Couverdure, Pichu.",":[name=Assistant]:Mélo, Toudoudou, Nosféralto, Leveinard, Goinfrex, Togepi, Azurill, Laporeille, Evoli, Rozbouton, Riolu, Korillon, Chovsourir, Couverdure, Pichu.",":[name=Assistant]:Mélo, Toudoudou, Nosféralto, Leveinard, Goinfrex, Togepi, Azurill, Laporeille, Evoli, Rozbouton, Riolu, Korillon, Chovsourir, Couverdure, Pichu."
":[name=Assistant]:Don't hesitate to ask me when you need it, because there is still no data on this at the Cocovin library.",":[name=Assistant]:N’hésite pas à me demander quand tu en auras besoin, car il n'y a encore aucune donnée là-dessus à la bibliothèque de Cocovin.",":[name=Assistant]:No dudes en preguntarme cuando lo necesites, porque todavía no hay datos al respecto en la biblioteca de Cocovin.",":[name=Assistant]:Non esitare a chiedermelo quando ne avrai bisogno, perché non ci sono ancora dati al riguardo nella biblioteca di Cocovin."
:[name=Assistant]:Would you like me to mention \c[2]“Pokemon babies”\c[0] or \c[2]Pokemon\c[0] that evolve through “happiness”?,":[name=Assistant]:Veux-tu que je te cite les \c[2]""Bébés Pokemon""\c[0] ou bien les \c[2]Pokemon\c[0] évoluant par ""bonheur"" ?",:[name=Assistant]:¿ Quieres que te cite los \c[2]«Pokémon bebés»\c[0] o los \c[2]Pokémon\c[0] que evolucionan por «felicidad» ?,:[name=Assistant]:Vuoi che ti citi i \c[2]“Pokémon bebè”\c[0] o i \c[2]Pokémon\c[0] che si evolvono per “fortuna”?
Pokemon babies,Bébés Pokemon,bebés Pokemon,Pokemon bebè
Pokemon by “happiness”,"Pokemon par ""bonheur""",Pokemon por «felicidad»,Pokemon per “fortuna”
"No, thank you.","Non, merci.","No, gracias.","No, grazie."
":[name=Assistant]:Ptiravi, Mélo, Toudoudou, Magby, Elekid, Togepi, Debugant, Lippouti, Azurill, Okéoké, Rozbouton, Korillon, Manzai, Mime Jr, Goinfrex, Riolu, \nlBabimanta, Pichu.",":[name=Assistant]:Ptiravi, Mélo, Toudoudou, Magby, Elekid, Togepi, Debugant, Lippouti, Azurill, Okéoké, Rozbouton, Korillon, Manzai, Mime Jr, Goinfrex, Riolu, \nlBabimanta, Pichu.",":[name=Assistant]:Ptiravi, Mélo, Toudoudou, Magby, Elekid, Togepi, Debugant, Lippouti, Azurill, Okéoké, Rozbouton, Korillon, Manzai, Mime Jr, Goinfrex, Riolu, \nlBabimanta, Pichu.",":[name=Assistant]:Ptiravi, Mélo, Toudoudou, Magby, Elekid, Togepi, Debugant, Lippouti, Azurill, Okéoké, Rozbouton, Korillon, Manzai, Mime Jr, Goinfrex, Riolu, \nlBabimanta, Pichu."
":[name=Assistant]:Mélo, Toudoudou, Nosféralto, Leveinard, Goinfrex, Togepi, Azurill, Laporeille, Evoli, Rozbouton, Riolu, Korillon, Chovsourir, Couverdure.",":[name=Assistant]:Mélo, Toudoudou, Nosféralto, Leveinard, Goinfrex, Togepi, Azurill, Laporeille, Evoli, Rozbouton, Riolu, Korillon, Chovsourir, Couverdure.",":[name=Assistant]:Mélo, Toudoudou, Nosféralto, Leveinard, Goinfrex, Togepi, Azurill, Laporeille, Evoli, Rozbouton, Riolu, Korillon, Chovsourir, Couverdure.",":[name=Assistant]:Mélo, Toudoudou, Nosféralto, Leveinard, Goinfrex, Togepi, Azurill, Laporeille, Evoli, Rozbouton, Riolu, Korillon, Chovsourir, Couverdure."
":[name=Assistant]:Don't hesitate to ask me when you need it, because there is still no data on this at the Cocovin library.",":[name=Assistant]:N’hésite pas à me demander quand tu en auras besoin, car il n'y a encore aucune donnée là-dessus à la bibliothèque de Cocovin.",":[name=Assistant]:No dudes en preguntarme cuando lo necesites, porque todavía no hay datos al respecto en la biblioteca de Cocovin.",":[name=Assistant]:Non esitare a chiedermelo quando ne avrai bisogno, perché non ci sono ancora dati al riguardo nella biblioteca di Cocovin."
":[face=250,Prof_Charme,300;name=Prof. Charme]:Hey ! \nlCome see me before you leave !",":[face=250,Prof_Charme,300;name=Prof. Charme]:Hey ! \nlReviens me voir avant de partir !",":[face=250,Prof_Charme,300;name=Prof. Charme]:¡ Eh ! \nl¡ Vuelve a verme antes de irte !",":[face=250,Prof_Charme,300;name=Prof. Charme]:Ehi ! \nlTorna a trovarmi prima di partire !"
:[align=center]:\s[i]Oh ! There's a box in that drawer.\s[r],:[align=center]:\s[i]Ho ! Il y a une boîte dans ce tiroir.\s[r],:[align=center]:\s[i]¡ Eh ! Hay una caja en ese cajón.\s[r],:[align=center]:\s[i]Ehi ! C'è una scatola in quel cassetto.\s[r]
:[align=center]:RECEIVED : \c[5]NOIGRUME BOX\C[0],:[align=center]:REÇU : \c[5]BOÎTE NOIGRUME\C[0],:[align=center]:RECIBIDO : \c[5]CAJA NOIGRUME\C[0],:[align=center]:RICEVUTO : \c[5]SCATOLA  NOIGRUME\C[0]
:[align=center]:\s[i]You put your “Noigrume Box” in your bag in the Rare Items pocket.\s[r],":[align=center]:\s[i]Vous rangez votre ""Boîte Noigrume"" dans votre sac dans la poche Objets rares.\s[r]",":[align=center]:\s[i]Guarda tu «Caja Noigrume» en tu bolso, en el bolsillo Objetos raros.\s[r]",":[align=center]:\s[i]Metti la tua “Scatola Noigrume” nella borsa, nella tasca Oggetti rari.\s[r]"
:[align=center]:\s[i]Oh ! There's a box in that drawer.\s[r],:[align=center]:\s[i]Ho ! Il y a une boîte dans ce tiroir.\s[r],:[align=center]:\s[i]¡ Eh ! Hay una caja en ese cajón.\s[r],:[align=center]:\s[i]Ehi ! C'è una scatola in quel cassetto.\s[r]
:[align=center]:RECEIVED : \c[5]NOIGRUME BOX\C[0],:[align=center]:REÇU : \c[5]BOÎTE NOIGRUME\C[0],:[align=center]:RECIBIDO : \c[5]CAJA NOIGRUME\C[0],:[align=center]:RICEVUTO : \c[5]SCATOLA  NOIGRUME\C[0]
:[align=center]:\s[i]You put your “Noigrume Box” in your bag in the Rare Items pocket.\s[r],":[align=center]:\s[i]Vous rangez votre ""Boîte Noigrume"" dans votre sac dans la poche Objets rares.\s[r]",":[align=center]:\s[i]Guarda tu «Caja Noigrume» en tu bolso, en el bolsillo Objetos raros.\s[r]",":[align=center]:\s[i]Metti la tua “Scatola Noigrume” nella borsa, nella tasca Oggetti rari.\s[r]"
:[name=Prof. Seko]:Hello ! I'm Professor Seko.\nlI thought I saw a box of noigrumes in your hands ! I actually found some noigrumes in a box while I was tidying up.\nlFeel free to take them.:[lookto=36]:,:[name=Prof. Seko]:Bonjour ! Je suis le professeur Seko.\nlJ'ai cru voir une boîte à noigrumes entre tes mains ! Il se trouve que j'ai trouvé des noigrumes dans un carton en faisant du rangement.\nlTu n'as qu'à les prendre.:[lookto=36]:,:[name=Prof. Seko]:¡ Hola ! Soy el profesor Seko.\nl¡ Me ha parecido ver una caja de nueces entre tus manos ! Resulta que he encontrado nueces en una caja de cartón mientras ordenaba.\nlTómalas.:[lookto=36]:,:[name=Prof. Seko]:Buongiorno ! Sono il professor Seko.\nlMi sembra di vedere una scatola di noci tra le tue mani ! Ho trovato delle noci in uno scatolone mentre facevo ordine.\nlPrendile pure.:[lookto=36]:
:[align=center]:RECEIVED : \c[5]2 RED NOIGRUMES + 1 BLUE NOIRGRUME\C[0],:[align=center]:REÇU : \c[5]2 NOIGRUMES ROUGE + 1 NOIRGRUME BLEU\C[0],:[align=center]:RECIBIDO : \c[5]2 NOIGRUMES ROJOS + 1 NOIRGRUME AZUL\C[0],:[align=center]:RICEVUTO : \c[5]2 NOIGRUMES ROSSI + 1 NOIRGRUME BLU\C[0]
:[align=center]:\s[i]You store your “Noigrumes” in your “Noigrume Box” in your bag in the Rare Items pocket.\s[r],":[align=center]:\s[i]Vous rangez vos ""Noigrumes"" dans votre ""Boîte Noigrume"" dans votre sac dans la poche Objets rares.\s[r]",":[align=center]:\s[i]Guarda tus «Noigrumes» en tu «Caja Noigrume» dentro de tu bolsa, en el bolsillo Objetos raros.\s[r]",:[align=center]:\s[i]Riponi i tuoi “Noigrumes” nella tua “Boîte Noigrume” nella borsa nella tasca Oggetti rari.\s[r]
":[name=Prof. Seko]:You can collect noigrumes from certain trees. \nlOnce you have them, you need to find a craftsman who can make special Pokéballs for you !\nlThere's bound to be a craftsman in Bombance, so I'll leave you to find him.\nlRight, I'm going back to my spring cleaning !",":[name=Prof. Seko]:Tu peux récupérer des noigrumes sur certains arbres.\nlUne fois que tu en as en ta possession, il te faut trouver un artisan et il pourra t'en faire des Pokéballs spéciales !\nlIl y a sûrement un artisan dans Bombance, je te laisse le chercher.\nlAllez, je retourne à mon ménage de printemps !",":[name=Prof. Seko]:Puedes recoger frutos cítricos en algunos árboles.\nlUna vez que los tengas, debes encontrar a un artesano que te haga Pokéballs especiales.\nlSeguro que hay un artesano en Bombance, te dejo que lo busques.\nl¡ Vamos, vuelvo a mis tareas de limpieza de primavera !",":[name=Prof. Seko]:Puoi raccogliere dei noigrumes su alcuni alberi.\nlUna volta che li avrai raccolti, dovrai trovare un artigiano che ti preparerà delle Pokéball speciali !\nlSicuramente c'è un artigiano a Bombance, ti lascio cercare.\nlOra torno alle mie pulizie di primavera !"
:[name=Prof. Seko]:I thought I saw a box of nuts in your hands ! \nIturns out I found some nuts in a box while I was tidying up.\nlFeel free to take them.:[lookto=36]:,:[name=Prof. Seko]:J'ai cru voir une boîte à noigrumes entre tes mains ! \nlIl se trouve que j'ai trouvé des noigrumes dans un carton en faisant du rangement.\nlTu n'as qu'à les prendre.:[lookto=36]:,:[name=Prof. Seko]:¡ Me ha parecido ver una caja de frutos secos entre tus manos ! \nlResulta que he encontrado frutos secos en una caja de cartón mientras ordenaba.\nlTómalos si quieres.:[lookto=36]:,:[name=Prof. Seko]:Mi è sembrato di vedere una scatola di noci tra le tue mani! \nlHo trovato delle noci in uno scatolone mentre facevo ordine.\nlPrendile pure.:[lookto=36]:
:[align=center]:RECEIVED : \c[5]2 RED NOIGRUMES + 1 BLUE NOIRGRUME\C[0],:[align=center]:REÇU : \c[5]2 NOIGRUMES ROUGE + 1 NOIRGRUME BLEU\C[0],:[align=center]:RECIBIDO : \c[5]2 NOIGRUMES ROJOS + 1 NOIRGRUME AZUL\C[0],:[align=center]:RICEVUTO : \c[5]2 NOIGRUMES ROSSI + 1 NOIRGRUME BLU\C[0]
:[align=center]:\s[i]You store your “Noigrumes” in your “Noigrume Box” in your bag in the Rare Items pocket.\s[r],":[align=center]:\s[i]Vous rangez vos ""Noigrumes"" dans votre ""Boîte Noigrume"" dans votre sac dans la poche Objets rares.\s[r]",":[align=center]:\s[i]Guarda tus «Noigrumes» en tu «Caja Noigrume» dentro de tu bolsa, en el bolsillo Objetos raros.\s[r]",:[align=center]:\s[i]Riponi i tuoi “Noigrumes” nella tua “Boîte Noigrume” nella borsa nella tasca Oggetti rari.\s[r]
":[name=Prof. Seko]:You can collect noigrumes from certain trees. \nlOnce you have them, you need to find a craftsman who can make special Pokéballs for you !\nlThere's bound to be a craftsman in Bombance, so I'll leave you to find him.\nlRight, I'm going back to my spring cleaning !",":[name=Prof. Seko]:Tu peux récupérer des noigrumes sur certains arbres.\nlUne fois que tu en as en ta possession, il te faut trouver un artisan et il pourra t'en faire des Pokéballs spéciales !\nlIl y a sûrement un artisan dans Bombance, je te laisse le chercher.\nlAllez, je retourne à mon ménage de printemps !",":[name=Prof. Seko]:Puedes recoger frutos cítricos en algunos árboles.\nlUna vez que los tengas, debes encontrar a un artesano que te haga Pokéballs especiales.\nlSeguro que hay un artesano en Bombance, te dejo que lo busques.\nl¡ Vamos, vuelvo a mis tareas de limpieza de primavera !",":[name=Prof. Seko]:Puoi raccogliere dei noigrumes su alcuni alberi.\nlUna volta che li avrai raccolti, dovrai trovare un artigiano che ti preparerà delle Pokéball speciali !\nlSicuramente c'è un artigiano a Bombance, ti lascio cercare.\nlOra torno alle mie pulizie di primavera !"
:[align=center]:\s[i]The cupboards are empty !\s[r],:[align=center]:\s[i]Les placards sont vides !\s[r],:[align=center]:\s[i]¡ Los armarios están vacíos !\s[r],:[align=center]:\s[i]Gli armadi sono vuoti !\s[r]
:[align=center]:\s[i]This trash can is empty[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r],:[align=center]:\s[i]Cette poubelle est vide[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r],:[align=center]:\s[i]Esta papelera está vacía[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r],:[align=center]:\s[i]Questo cestino è vuoto[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r]
:[name=Assistante]:I'm trying to find a solution to this apocalypse while the other clown is playing with his \c[2]“Pokemon babies”\c[0]. ,":[name=Assistante]:J'essaie de trouver une solution à cette apocalypse pendant que l'autre guignol s'amuse avec ses \c[2]""Bébés Pokemon""\c[0]. ",:[name=Assistante]:Intento encontrar una solución a este apocalipsis mientras el otro payaso se divierte con sus \c[2]«Bebés Pokemon»\c[0]. ,:[name=Assistante]:Sto cercando di trovare una soluzione a questa apocalisse mentre quell'altro buffone si diverte con i suoi \c[2]“Pokemon Baby”\c[0]. 
":[name=Assistante]:Oh ! I spoke out loud[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] I am \nlProf. Sorbier's assistant, specializing in the evolution of \c[2]Pokemon\c[0]. \nlWould you like me to list the \c[2]Pokemon\c[0] that evolve using evolution stones ?",:[name=Assistante]:Ho ! J’ai parlé à haute voix[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] je suis l'assistante du \nlProf. Sorbier spécialisé dans l’évolution des \c[2]Pokemon\c[0]. \nlVeux-tu que je te cite les \c[2]Pokemon\c[0] évoluant par pierre évolutive ?,:[name=Assistante]:¡ Oh ! He hablado en voz alta[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]  soy la asistente del \nlprofesor Sorbier especialista en la evolución de los \c[2]Pokemon\c[0]. \nl¿ Quieres que te cite los \c[2]Pokemon\c[0] que evolucionan mediante piedras evolutivas ?,:[name=Assistante]:Oh ! Ho parlato ad alta voce[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]  sono l'assistente del \nlProf. Sorbier specializzato nell'evoluzione dei \c[2]Pokemon\c[0]. \nlVuoi che ti elenchi i \c[2]Pokemon\c[0] che si evolvono tramite pietra evolutiva ?
":[name=Assistante]:Evoli, male Kirlia, female Stalgamin.",":[name=Assistante]:Evoli, Kirlia mâle, Stalgamin femelle.",":[name=Assistante]:Evoli, Kirlia macho, Stalgamin hembra.",":[name=Assistante]:Evoli, Kirlia maschio, Stalgamin femmina."
":[name=Assistante]:Evoli, Ortide, Boustiflor, Noeunoeuf, Pifeuil, Feuillajou.",":[name=Assistante]:Evoli, Ortide, Boustiflor, Noeunoeuf, Pifeuil, Feuillajou.",":[name=Assistante]:Evoli, Ortide, Boustiflor, Noeunoeuf, Pifeuil, Feuillajou.",":[name=Assistante]:Evoli, Ortide, Boustiflor, Noeunoeuf, Pifeuil, Feuillajou."
":[name=Assistante]:Evoli, Têtarte, Kokiyas, Lombre, Flotajou, Stari.",":[name=Assistante]:Evoli, Têtarte, Kokiyas, Lombre, Flotajou, Stari.",":[name=Assistante]:Evoli, Têtarte, Kokiyas, Lombre, Flotajou, Stari.",":[name=Assistante]:Evoli, Têtarte, Kokiyas, Lombre, Flotajou, Stari."
":[name=Assistante]:Evoli, Goupix, Caninos, Flamajou.",":[name=Assistante]:Evoli, Goupix, Caninos, Flamajou.",":[name=Assistante]:Evoli, Goupix, Caninos, Flamajou.",":[name=Assistante]:Evoli, Goupix, Caninos, Flamajou."
":[name=Assistante]:Don't hesitate to ask me when you need it, it's always more interesting than \c[2]“Pokemon babies”\c[0].",":[name=Assistante]:N’hésite pas à me demander quand tu en auras besoin, c’est toujours plus intéressant que les \c[2]""Bébés Pokemon""\c[0].",":[name=Assistante]:No dudes en pedírmelo cuando lo necesites, siempre es más interesante que los \c[2]«Bébés Pokemon»\c[0].",":[name=Assistante]:Non esitare a chiedermelo quando ne avrai bisogno, è sempre più interessante dei \c[2]“Pokemon bebè”\c[0]."
:[name=Assistante]:Would you like me to list the \c[2]Pokemon\c[0] that evolve using evolution stones?,:[name=Assistante]:Veux-tu que je te cite les \c[2]Pokemon\c[0] évoluant par pierre évolutive ?,:[name=Assistante]:¿ Quieres que te cite los \c[2]Pokémon\c[0] que evolucionan mediante piedras evolutivas ?,:[name=Assistante]:Vuoi che ti elenchi i \c[2]Pokemon\c[0] che si evolvono tramite pietra evolutiva?
":[name=Assistante]:Evoli, male Kirlia, female Stalgamin.",":[name=Assistante]:Evoli, Kirlia mâle, Stalgamin femelle.",":[name=Assistante]:Evoli, Kirlia macho, Stalgamin hembra.",":[name=Assistante]:Evoli, Kirlia maschio, Stalgamin femmina."
":[name=Assistante]:Evoli, Ortide, Boustiflor, Noeunoeuf, Pifeuil, Feuillajou.",":[name=Assistante]:Evoli, Ortide, Boustiflor, Noeunoeuf, Pifeuil, Feuillajou.",":[name=Assistante]:Evoli, Ortide, Boustiflor, Noeunoeuf, Pifeuil, Feuillajou.",":[name=Assistante]:Evoli, Ortide, Boustiflor, Noeunoeuf, Pifeuil, Feuillajou."
":[name=Assistante]:Evoli, Têtarte, Kokiyas, Lombre, Flotajou, Stari.",":[name=Assistante]:Evoli, Têtarte, Kokiyas, Lombre, Flotajou, Stari.",":[name=Assistante]:Evoli, Têtarte, Kokiyas, Lombre, Flotajou, Stari.",":[name=Assistante]:Evoli, Têtarte, Kokiyas, Lombre, Flotajou, Stari."
":[name=Assistante]:Evoli, Goupix, Caninos, Flamajou.",":[name=Assistante]:Evoli, Goupix, Caninos, Flamajou.",":[name=Assistante]:Evoli, Goupix, Caninos, Flamajou.",":[name=Assistante]:Evoli, Goupix, Caninos, Flamajou."
":[name=Assistante]:Don't hesitate to ask me when you need it, it's always more interesting than \c[2]“Pokemon babies”\c[0].",":[name=Assistante]:N’hésite pas à me demander quand tu en auras besoin, c’est toujours plus intéressant que les \c[2]""Bébés Pokemon""\c[0].",":[name=Assistante]:No dudes en pedírmelo cuando lo necesites, siempre es más interesante que los \c[2]«Bébés Pokemon»\c[0].",":[name=Assistante]:Non esitare a chiedermelo quando ne avrai bisogno, è sempre più interessante dei \c[2]“Pokemon bebè”\c[0]."
":[face=250,Prof_Charme,300;name=Prof. Charme]:Hey ! Don't be too greedy \n[1] !",":[face=250,Prof_Charme,300;name=Prof. Charme]:Hey ! Ne sois pas trop gourmand \n[1] !",":[face=250,Prof_Charme,300;name=Prof. Charme]:¡ Eh ! ¡ No seas tan glotón \n[1]!",":[face=250,Prof_Charme,300;name=Prof. Charme]:Ehi ! Non essere troppo avido \n[1]!"
