en,fr,es,it
"It is said that there is a haunted castle filled with ghosts in the enchanted forest[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\nlThen in battle \c[2]Pokemon\c[0], normal-type attacks have no effect on them.","On raconte qu'il y a un château hanté rempli de fantômes dans la forêt enchantée[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\nlPuis en combat \c[2]Pokemon\c[0], les attaques de type normal ne leur font rien.","Se dice que hay un castillo encantado lleno de fantasmas en el bosque encantado[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\nlLuego, en combate \c[2]Pokemon\c[0], los ataques de tipo normal no les hacen nada.","Si dice che nella foresta incantata ci sia un castello infestato dai fantasmi[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\nlPoi in combattimento \c[2]Pokemon\c[0], gli attacchi di tipo normale non hanno alcun effetto su di loro."
:[align=center]:\s[i]A magnificent barrel of red wine !\s[r],:[align=center]:\s[i]Un magnifique tonneau de vin rouge !\s[r],:[align=center]:\s[i]¡ Una magnífica barrica de vino tinto !\s[r],:[align=center]:\s[i]Una magnifica botte di vino rosso !\s[r]
:[align=center]:Guide's House,:[align=center]:Maison du Guide,:[align=center]:Casa del Guía,:[align=center]:Casa della Guida
Hi \n[1] ! \nlHow do I know your name? \nlEveryone here is talking about you: “the person who is hundreds of years old.” \nlLet me show you around town to help you get your bearings. You must be feeling quite disoriented.,"Salut \n[1] ! \nlComment je connais ton nom ?\nlOn ne parle que de toi ici : ""la personne aux centaines d'années"".\nlLaisse moi te faire faire le tour de la ville pour te remettre les idées en place, tu dois être tout désorienté.","¡Hola \n[1] ! \nl¿ Cómo sé tu nombre ? \nlAquí solo se habla de ti: «la persona con cientos de años». \nlDéjame enseñarte la ciudad para que te aclares las ideas, debes de estar muy desorientado.","Ciao \n[1] ! \nlCome faccio a sapere il tuo nome ? \nlQui non si parla d'altro che di te: “la persona che ha centinaia di anni”.\nlLascia che ti faccia fare un giro della città per schiarirti le idee, devi essere completamente disorientato."
"The school[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] Look at this beautiful building.[WAIT 60] \nlI've lived here for 50 years, and it hasn't budged ! \nlYou should go there and shake up your brain a little, it'll do you a world of good !","L'école[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] regarde moi cette belle bâtisse.[WAIT 60] \nlDepuis 50 ans que j'habite ici, elle n'a pas flanché !\nlTu devrais y aller te secouer les neurones un peu, ça ne te fera que le plus grand bien !","La escuela[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] mira qué edificio tan bonito.[WAIT 60] \nl¡ Llevo 50 años viviendo aquí y nunca ha fallado ! \nlDeberías ir a estirar un poco las piernas, ¡ te sentará muy bien !","La scuola[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] guarda che bel edificio.[WAIT 60] \nlDa 50 anni che vivo qui, non ha mai ceduto ! \nlDovresti andare a sgranchirti un po' le gambe, ti farà solo bene !"
"Oh dear ! \nlThat's our dear winemaker. He makes good wine, but he's not often sober[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] \nlAs you can see, his door is open, but I have no desire to find out why. \nYou'll have to ask him yourself.","Rah là ! \nlC'est notre cher vigneron, il fait du bon vin mais il n'est pas très souvent sobre[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] \nlComme tu le vois, il a la porte ouverte mais je n'ai aucune envie de savoir pourquoi. \nlTu iras lui demander toi-même.","¡ Vaya ! \nlEs nuestro querido viticultor, hace buen vino, pero no suele estar sobrio [WAIT 10]. [WAIT 20]. [WAIT 30]. [WAIT 60] \nlComo ves, tiene la puerta abierta, pero no tengo ningún interés en saber por qué. \nlVe tú mismo a preguntárselo.","Ehi ! \nlÈ il nostro caro viticoltore, produce ottimo vino ma non è molto spesso sobrio [WAIT 10]. [WAIT 20]. [WAIT 30]. [WAIT 60] \nlCome vedi, ha la porta aperta ma non ho alcuna voglia di sapere perché. \nlVai a chiederglielo tu stesso."
"If you continue straight ahead on this path, you will arrive at the enchanted forest. \nlA little mysterious but very pretty ! \nlApparently you can see \c[2]Celebi\c[0] there. \nlBut I suppose that's only for renowned trainers !","Si tu continues tout droit sur ce chemin, tu arriveras dans la forêt enchantée. \nlUn peu mystérieuse mais très jolie ! \nlApparemment on peut y voir \c[2]Celebi\c[0]. \nlMais je suppose que c’est réservé qu’aux dresseurs de renoms !","Si sigues recto por este camino, llegarás al bosque encantado. \nlUn poco misterioso, pero muy bonito. \nlAl parecer, allí se puede ver a \c[2]Celebi\c[0]. \nlPero supongo que eso solo está reservado a los entrenadores de renombre.","Se continui dritto su questo sentiero, arriverai nella foresta incantata. \nlUn po' misteriosa ma molto bella ! \nlA quanto pare lì si può vedere \c[2]Celebi\c[0]. \nlMa immagino che sia riservato solo agli allenatori famosi !"
This building is the \c[2]Pokecare\c[0]. \nlYou can go there to heal your \c[2]Pokemon\c[0] at any time. \nlYou will recognize it in each town by its red facade.,Ce bâtiment est le \c[2]Pokesoin\c[0]. \nlTu peux y aller soigner tes \c[2]Pokemon\c[0] à tout moment. \nlTu le reconnaîtras dans chacune des villes par sa devanture plutôt rouge. ,Este edificio es el \c[2]Pokecuidado\c[0]. \nlPuedes acudir allí para curar a tus \c[2]Pokemon\c[0] en cualquier momento. \nlLo reconocerás en todas las ciudades por su fachada de color rojo.,Questo edificio è il \c[2]Pokecura\c[0]. \nlPuoi andarci per curare i tuoi \c[2]Pokemon\c[0] in qualsiasi momento. \nlLo riconoscerai in ogni città dalla sua facciata piuttosto rossa.
"Don't forget to go there every time you visit a new city, as it will allow you to find your way around instantly if \nlyour entire team is knocked out. \nlIn addition, you have various technologies at your disposal, such as the PC box, which gives you access to all the \c[2]Pokemon\c[0] you have captured.","N'oublie pas d'y aller à chaque fois que tu accèdes à une nouvelle ville car cela te permettra de t'y retrouver instantanément si jamais toute\nlton équipe se retrouve K.O. \nlDe plus, tu as diverses technologies comme la boîte PC qui te permet d'avoir accès à tous les \c[2]Pokemon\c[0] que tu as capturé.","No olvides ir allí cada vez que llegues a una nueva ciudad, ya que te permitirá orientarte al instante si todo \nltu equipo queda fuera de combate. \nlAdemás, dispones de diversas tecnologías, como la caja PC, que te permite acceder a todos los \c[2]Pokemon\c[0] que has capturado.","Non dimenticare di andarci ogni volta che accedi a una nuova città, perché ti permetterà di ritrovarti immediatamente se \nltutta la tua squadra dovesse essere messa KO. \nlInoltre, hai a disposizione diverse tecnologie come la scatola PC che ti permette di accedere a tutti i \c[2]Pokemon\c[0] che hai catturato."
"If we continue straight ahead, it's Route [WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlMmm[WAIT 60]\nlOh yes ! \nlIt's Route 2 ! ",Si on continue tout droit c'est la route DE[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlMmm[WAIT 60]\nlHa si ! \nlC'est la route 2 ! ,"Si seguimos recto, es la carretera [WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlMmm[WAIT 60]\nl¡ Ah, sí ! \nl¡ Es la carretera 2 ! ","Se si prosegue dritto, è la strada [WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlMmm[WAIT 60]\nlAh sì ! \nlÈ la strada 2 ! "
It is often blocked by fighting \c[2]Pokemon\c[0].,Elle est souvent bloquée par des combats \c[2]Pokemon\c[0].,A menudo se ve bloqueada por los combates \c[2]Pokemon\c[0].,È spesso bloccata dai combattimenti \c[2]Pokemon\c[0].
"There, um[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlWait a minute, let me think[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlAnyway ! \nlI can't remember. ","Là, heu[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlAttends un peu que je réfléchisse[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlBon bref !\nlJe ne me souviens plus. ","Ahí, eh... [WAIT 10]. [WAIT 20]. [WAIT 30]. [WAIT 60] \nlEspera un momento, voy a pensar [WAIT 10]. [WAIT 20]. [WAIT 30]. [WAIT 60] \nlBueno, ¡ en fin ! \nlNo me acuerdo. ","Ecco, ehm [WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] \nlAspetta un attimo che ci penso[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlBeh, insomma !\nlNon me lo ricordo più. "
It must not be someone important !,Cela ne doit pas être quelqu'un d'important !,¡ No debe ser alguien importante !,Non deve essere qualcuno di importante !
This building is the \c[2]Pokeboutique\c[0]. \nlYou'll recognize it in every town by its blue storefront. \nlThere you'll find various accessories such as Poké Balls and Potions to buy. \nlYou can even sell items there.,Ce bâtiment c'est la \c[2]Pokeboutique\c[0]. \nlTu le reconnaîtras dans chacune des villes par sa devanture plutôt bleue.\nlTu y trouveras divers accessoires tels que des Poké Balls ou des Potions à acheter. \nlTu peux même y vendre des objets.,"Este edificio es la \c[2]PokeTienda\c[0]. \nlLa reconocerás en todas las ciudades por su fachada azulada.\nlAllí encontrarás diversos accesorios, como Poké Balls o pociones, que podrás comprar. \nlIncluso puedes vender objetos.",Questo edificio è il \c[2]PokeShop\c[0]. \nlLo riconoscerai in ogni città dalla sua facciata piuttosto blu.\nlQui troverai vari accessori come Poké Ball o Pozioni da acquistare. \nlPuoi anche vendere oggetti.
"Despite a few clouds, the weather has been nice lately, don't you think ?","Malgré quelques nuages, il fait beau ces temps-ci, tu ne trouves pas ?","A pesar de algunas nubes, hace buen tiempo estos días, ¿ no crees ?","Nonostante qualche nuvola, il tempo è bello in questi giorni, non trovi ?"
"Yes, the weather is nice.","Oui, il fait beau.","Sí, hace buen tiempo.","Sì, c'è bel tempo."
"No, not really.","Non, pas vraiment.","No, en realidad no.","No, non proprio."
"Hehe, that's how it usually is in this city !","Héhé, c'est régulièrement comme ça dans cette ville !","¡ Jeje, eso es lo habitual en esta ciudad !","Eh eh, in questa città succede regolarmente !"
"Well, at the same time, in your day, it may have been better without all these climate problems.","Bah, en même temps à ton époque, il faisait peut être meilleur sans tous ces problèmes climatiques.","Bueno, al mismo tiempo, en tu época quizá se vivía mejor sin todos estos problemas climáticos.","Beh, allo stesso tempo, ai tuoi tempi forse il clima era migliore senza tutti questi problemi meteorologici."
Oh dear[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] there seems to be some trouble over there[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60],Oulala[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] il a l'air d'y avoir du grabuge par là-bas[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60],Oulala[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] Parece que hay problemas por allí[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60],Oulala[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] sembra che ci sia un po' di confusione da quelle parti[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]
"Well, that's the end of the tour ! \nlLet's see [WAIT 10]. [WAIT 20]. [WAIT 30]. [WAIT 60].","Bon ben, pour la visite c'est fini hein ! \nlVoyons voir[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]","Bueno, pues se acabó la visita, ¿ no ? \nlVeamos[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]","Bene, la visita è finita ! \nlVediamo [WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]"
I'M OUT OF HERE! ! ! ! ! ,J'ME CASSE ! ! ! ! ! ,¡ME VOY! ! ! ! ! ,Me ne vado! ! ! ! ! 
:[align=center]:Welcome to Cocovin !,:[align=center]:Bienvenue à Cocovin !,:[align=center]:¡ Bienvenido a Cocovin !,:[align=center]:Benvenuti a Cocovin !
There is a boat that takes people to private islands in Bouillabaisse-sur-Mer. I would love to visit a paradise island like Liberty Island !,"Il y a un bateau qui amène sur des îles privées à Bouillabaisse-sur-Mer, j'aimerais beaucoup aller sur une île paradisiaque comme l'île Liberté !","Hay un barco que lleva a islas privadas en Bouillabaisse-sur-Mer, ¡me encantaría ir a una isla paradisíaca como la isla Libertad !","C'è una barca che porta sulle isole private a Bouillabaisse-sur-Mer, mi piacerebbe molto andare su un'isola paradisiaca come l'île Liberté !"
[align=center]:Collector's House,:[align=center]:Maison du Collectionneur,:[align=center]:Casa del Coleccionista,:[align=center]:Casa del Collezionista
":[face=250,Chen;name=Prof. Chen]:Hello, young Padawan !\nlI am Professor Chen, headmaster of this school. \nlYour name is \n[1] ? \nlMmm[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]",":[face=250,Chen;name=Prof. Chen]:Bonjour, jeune padawan !\nlJe suis le professeur Chen et directeur de cette école. \nlTu t'appelles \n[1] ? \nlMmm[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]",":[face=250,Chen;name=Prof. Chen]:¡ Hola, joven padawan !\nlSoy el profesor Chen y director de esta escuela. \nl¿ Te llamas \n[1] ? \nlMmm[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]",":[face=250,Chen;name=Prof. Chen]:Buongiorno, giovane padawan ! \nlSono il professor Chen, direttore di questa scuola. \nlTi chiami \n[1] ? \nlMmm[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]"
":[face=250,Chen;name=Prof. Chen]:Let's see[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] \nlSorry, you're not on the school's enrollment list.",":[face=250,Chen;name=Prof. Chen]:Voyons voir[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] \nlDésolé, tu n'es pas sur la liste des inscrits de l'école.",":[face=250,Chen;name=Prof. Chen]:Veamos[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] \nlLo siento, no estás en la lista de inscritos de la escuela.",":[face=250,Chen;name=Prof. Chen]:Vediamo[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] \nlMi dispiace, non sei nella lista degli iscritti alla scuola."
:[align=center]:Welcome to Cocovin !,:[align=center]:Bienvenue à Cocovin !,:[align=center]:¡ Bienvenido a Cocovin !,:[align=center]:Benvenuti a Cocovin !
"When I graduate, I'll head straight to Bouillabaisse-sur-Mer to face Pierre, the arena champion ! \nlI'll become one of the greatest trainers !","Quand j'aurais mon diplôme, je foncerai à Bouillabaisse-sur-Mer affronter Pierre, le champion d'arène !\nlJe deviendrai l'un des plus grands dresseurs !","Cuando obtenga mi título, iré a Bouillabaisse-sur-Mer para enfrentarme a Pierre, ¡ el campeón de la arena ! \nl¡ Me convertiré en uno de los mejores entrenadores !","Quando avrò conseguito il diploma, mi recherò a Bouillabaisse-sur-Mer per affrontare Pierre, il campione dell'arena ! \nlDiventerò uno dei più grandi addestratori !"
"Hi ! \nlI'm the winemaker's assistant. \nlI bet he's drunk again... What's more, he's drinking away our livelihood ! \nlCould you help me wean this drunkard off his habit ?!","Salut ! \nlJe suis l'assistant du vigneron. \nlIl est encore saoul je parie[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] En plus, il est en train de boire tout notre gagne-pain ! \nlPourrais-tu m'aider à sevrer cet ivrogne ?!","¡ Hola ! \nlSoy el ayudante del viticultor. \nlApuesto a que todavía está borracho... ¡ Además, se está bebiendo todo nuestro sustento ! \nl¿ Podrías ayudarme a desintoxicar a este borracho ?",Ciao ! \nlSono l'assistente del vignaiolo. \nlScommetto che è ancora ubriaco... E per di più sta bevendo tutto il nostro sostentamento ! \nlPotresti aiutarmi a disintossicare questo ubriacone ?!
Yes,Oui,Sí,Sì
No,Non,No,No
"Great ! \nlI know an effective home remedy, but I need several ingredients to make it. \nlI need four water mushrooms and some wine. \nlYes, we fight fire with fire !",Super ! \nlJe connais un remède de grand-mère efficace mais pour pouvoir le fabriquer j'ai besoin de plusieurs ingrédients. \nlIl me faut quatre champignons aquatiques et du vin. \nlEt oui on soigne le mal par le mal !,"¡ Genial ! \nlConozco un remedio casero muy eficaz, pero para prepararlo necesito varios ingredientes. \nlNecesito cuatro hongos acuáticos y vino. \nl¡ Sí, hay que combatir el mal con el mal !","Fantastico ! \nlConosco un rimedio della nonna molto efficace, ma per prepararlo ho bisogno di diversi ingredienti. \nlMi servono quattro funghi acquatici e del vino. \nlEh sì, il male si cura con il male !"
"Mushrooms are quite rare, but you should find some near a water source. \nlBring them back to me as soon as possible ! ","Les champignons sont assez rares, tu devrais en trouver à proximité d'un point d'eau. \nlRamène-moi ça au plus vite ! ","Las setas son bastante escasas, deberías encontrarlas cerca de un punto de agua. \nl¡ Tráemelas lo antes posible ! ","I funghi sono piuttosto rari, dovresti trovarli vicino a un punto d'acqua. \nlPortameli il prima possibile ! "
"One last thing: you may want to visit my vineyard, and I'm flattered, but access is restricted to staff. However, \nlyou're always welcome to come and talk to me from the other side of the fence. \nlHave a good trip ! ","D'ailleurs, une dernière chose, tu as peut être envie de visiter mon parc à vin et j'en suis flatté mais l'accès est restreint au personnel, \nltu peux toujours venir  me parler de l’autre côté de la barrière cela dit.\nlBon voyage ! ","Por cierto, una última cosa: quizá te apetezca visitar mi viñedo, lo cual me halaga, pero el acceso está restringido al personal. No obstante, siempre \nlpuedes venir a hablar conmigo al otro lado de la valla. \nl¡ Buen viaje ! ","A proposito, un'ultima cosa: forse ti piacerebbe visitare il mio vigneto e ne sono lusingato, ma l'accesso è riservato al personale, \nlpuoi comunque venire  a parlarmi dall'altra parte della recinzione. \nl Buon viaggio ! "
"Well, next step is alcohol poisoning and breaking the PokePiggybank...","Bon ben prochaine étape, c'est le coma éthylique et casser la PokeTirelire[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]","Bueno, pues el siguiente paso es caer en coma etílico y romper la PokeHucha...","Bene, il prossimo passo è il coma etilico e rompere il PokeSalvadanaio..."
"Hi ! \nlI'm the winemaker's assistant. \nlI bet he's drunk again... What's more, he's drinking away our livelihood ! \nlCould you help me wean this drunkard off his habit ?!","Salut ! \nlJe suis l'assistant du vigneron. \nlIl est encore saoul je parie... En plus, il est en train de boire tout notre gagne-pain ! \nlPourrais-tu m'aider à sevrer cet ivrogne ?!","¡ Hola ! \nlSoy el ayudante del viticultor. \nlApuesto a que todavía está borracho... ¡ Además, se está bebiendo todo nuestro sustento ! \nl¿ Podrías ayudarme a desintoxicar a este borracho ?",Ciao ! \nlSono l'assistente del vignaiolo. \nlScommetto che è ancora ubriaco... E per di più sta bevendo tutto il nostro sostentamento ! \nlPotresti aiutarmi a disintossicare questo ubriacone ?!
Yes !,Oui !,¡ Sí !,Sì !
No.,Non.,No.,No.
"Great ! \nlI know an effective home remedy, but I need several ingredients to make it. \nlI need four water mushrooms and some wine. \nlYes, we fight fire with fire ! ",Super ! \nlJe connais un remède de grand-mère efficace mais pour pouvoir le fabriquer j'ai besoin de plusieurs ingrédients. \nlIl me faut quatre champignons aquatiques et du vin. \nlEt oui on soigne le mal par le mal ! ,"¡ Genial ! \nlConozco un remedio casero muy eficaz, pero para prepararlo necesito varios ingredientes. \nlNecesito cuatro hongos acuáticos y vino. \nl¡ Sí, hay que combatir el mal con el mal ! ","Fantastico ! \nlConosco un rimedio della nonna molto efficace, ma per prepararlo ho bisogno di diversi ingredienti. \nlMi servono quattro funghi acquatici e del vino. \nlEh sì, il male si cura con il male ! "
"Mushrooms are quite rare, but you should find some near a water source. \nlBring them back to me as soon as possible ! ","Les champignons sont assez rares, tu devrais en trouver à proximité d'un point d'eau. \nlRamène-moi ça au plus vite ! ","Las setas son bastante escasas, deberías encontrarlas cerca de un punto de agua. \nl¡ Tráemelas lo antes posible ! ","I funghi sono piuttosto rari, dovresti trovarli vicino a un punto d'acqua. \nlPortameli il prima possibile ! "
"Well, next step is alcohol poisoning and breaking the Pokepiggybank[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]","Bon ben prochaine étape, c'est le coma éthylique et casser la Poketirelire[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]","Bueno, pues el siguiente paso es el coma etílico y romper la Pokehucha[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]","Bene, il prossimo passo è il coma etilico e rompere il Pokesalvadanaio[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]"
"1...2...3...4 ! \nlYou have all the mushrooms ! \nlI'll make you the remedy right away, don't move.","1...2...3...4 ! \nlTu as tous les champignons ! \nlJe te fais le remède tout de suite, ne bouge surtout pas.","1... 2... 3... 4. \nl¡ Tienes todos los hongos ! \nlTe prepararé el remedio ahora mismo, no te muevas.","1...2...3...4 ! \nlHai tutti i funghi ! \nlTi preparo subito la cura, non muoverti."
Go on ! \nlGo give him a taste of that anti-drunk potion !,Vas-y ! \nlVa lui faire goûter cette potion anti-pochtron !,¡ Adelante ! \nl¡ Hazle probar esta poción anti-borracho !,Vai ! \nlFagli assaggiare questa pozione anti-ubriaco !
You're missing a sweet mushroom !,Il te manque un champignon doux !,¡ Te falta una seta dulce !,Ti manca un fungo dolce !
You're missing some ingredients...,Il te manque des ingrédients...,Te faltan ingredientes...,Ti mancano alcuni ingredienti...
You're missing some ingredients[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10],Il te manque des ingrédients[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10],Te faltan ingredientes[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10],Ti mancano alcuni ingredienti[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]
You're missing some ingredients[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10],Il te manque des ingrédients[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10],Te faltan ingredientes[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10],Ti mancano alcuni ingredienti[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]
I'll be able to concentrate better on this fine St Emilion wine ! ,Je vais pouvoir mieux me concentrer sur ce bon vin St Emilion ! ,¡ Podré concentrarme mejor en este buen vino de St Emilion ! ,Potrò concentrarmi meglio su questo ottimo vino St Emilion ! 
"So, you just got your little trainer's diploma ?! \nlWhat do you want, little bug ?!","Alors comme ça, tu viens tout juste d’obtenir ton petit diplôme de dresseur ?! \nlQue veux-tu, moucheron ?!","¿ Así que acabas de obtener tu pequeño diploma de entrenador ? \nl¿ Qué quieres, mosquito ?","Allora, hai appena ottenuto il tuo piccolo diploma di addestratore ?! \nlChe vuoi, moscerino ?!"
The Pokémon in this villa !,Les Pokémon de cette villa !,¡ Los Pokémon de esta villa !,I Pokémon di questa villa !
Teach you respect !,T'apprendre le respect !,¡ Enseñarte a respetar !,Ti insegnerò il rispetto !
Are you telling me you want to team up with me ?!,Es-tu en train de me dire que tu veux t'allier avec moi ?!,¿ Me estás diciendo que quieres aliarte conmigo ?,Mi stai dicendo che vuoi allearti con me ?!
Yes !,Oui !,¡ Sí !,Sì !
No.,Non.,No.,No.
"You naughty boy ! \nlBut I'm not sharing, the \c[2]Pokemon\c[0] are mine !","Sacré vilain, va ! \nlMais moi, je ne partage pas, les \c[2]Pokemon\c[0] sont a moi !","¡ Qué malo eres ! \nlPero yo no comparto, ¡ los \c[2]Pokemon\c[0] son míos !","Che cattivone ! \nlMa io non condivido, i \c[2]Pokemon\c[0] sono miei !"
"All right, then come and get them, you little brat !","Très bien, alors viens les chercher, morveux !","Muy bien, ¡pues ven a buscarlos, mocoso !","Va bene, allora vieni a prenderli, moccioso !"
"Ha ha ha ! Don't make me laugh ! \nlCome on, come a little closer[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] so I can kick your butt !","Bouahaha ! Laisse-moi rire ! \nlAllez, approche un peu[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]  que je te botte les fesses !","¡ Ja, ja, ja ! ¡ No me hagas reír ! \nl¡ Vamos, acércate un poco[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] para que te dé una paliza !","Ah ah ah ! Fammi ridere ! \nlDai, avvicinati un po' [WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]  che ti prendo a calci nel sedere !"
HAAAAAAAAAAAAAA I'll be back ! \nlYou don't know who you're dealing with !,HAAAAAAAAAAAAAA je reviendrai ! \nlTu ne sais pas à qui tu as affaire !,"¡ HAAAAAAAAAAAAAA, volveré ! \nl¡ No sabes con quién te has metido !",HAAAAAAAAAAAAAA tornerò ! \nlNon sai con chi hai a che fare !
"Boo-hoo, that's lame[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\nlCome on, get lost.","Bouhaha, trop pourri[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\nlAllez, dégage.","Ja, ja, ja, qué mal rollo [WAIT 10]. [WAIT 10]. [WAIT 10]. [WAIT 10] \nlVenga, lárgate.","Bouhaha, troppo schifoso[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\nlDai, vattene."
":[face=250,Nurse;name=Nurse Joelle]:Your team is back on its feet. \nlBe careful next time !",":[face=250,Nurse;name=Infirmière Joelle]:Ton équipe est remise sur pied. \nlFait attention la prochaine fois !",":[face=250,Nurse;name=Enfermera Joelle]:Tu equipo está recuperado. \nl¡ Ten cuidado la próxima vez !",":[face=250,Nurse;name=Infermiera Joelle]:La tua squadra è di nuovo al completo. \nlStai più attento la prossima volta !"
"Can't you see I'm busy ! \nlYou don't even have your trainer's license[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] \nlCome on, let the grown-ups do business.","Tu ne vois pas que je suis occupé ! \nlTu n'as même pas ton diplôme de dresseur[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] \nlAllez, laisse les grands faire affaires.","¡No ves que estoy ocupado ! \nlNi siquiera tienes tu título de entrenador[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] \nlVamos, deja que los mayores hagan negocios.","Non vedi che sono occupato ? \nlNon hai nemmeno il diploma da addestratore [WAIT 10]. [WAIT 10]. [WAIT 10]. [WAIT 10] \nlDai, lascia che siano i grandi a occuparsene."
"Thank you so much for helping me. That thief wanted my precious collection of \c[2]Pokemon\c[0] ! \nlTo thank you, I'll give you one of them. \nlCome with me.","Merci beaucoup de m'avoir aidé, ce voleur voulait ma précieuse collection de \c[2]Pokemon\c[0] ! \nlPour te remercier, je vais te faire don de l’un d’eux. \nlViens avec moi.","Muchas gracias por ayudarme, ¡ ese ladrón quería mi preciada colección de \c[2]Pokemon\c[0] ! \nlPara agradecértelo, te regalaré uno de ellos. \nlVen conmigo.","Grazie mille per avermi aiutato, quel ladro voleva la mia preziosa collezione di \c[2]Pokemon\c[0] ! \nlPer ringraziarti, te ne regalerò uno. \nlVieni con me."
:[align=center]:\s[i]This PokeBall contains \c[2]Bulbizarre\c[0]. Do you want to choose this \c[2]Pokemon\c[0] ?\s[r],:[align=center]:\s[i]Cette Pokeball contient \c[2]Bulbizarre\c[0]. Veux-tu choisir ce \c[2]Pokémon\c[0] ?\s[r],:[align=center]:\s[i]Esta Pokeball contiene \c[2]Bulbizarre\c[0]. ¿ Quieres elegir este \c[2]Pokemon\c[0] ?\s[r],:[align=center]:\s[i]Questa Pokeball contiene \c[2]Bulbizarre\c[0]. Vuoi scegliere questo \c[2]Pokemon\c[0] ?\s[r]
"\t[11,27]","\t[11,27]","\t[11,27]","\t[11,27]"
"\t[11,28]","\t[11,28]","\t[11,28]","\t[11,28]"
:[align=center]:\s[i]This PokéBall contains \c[2]Salamèche\c[0]. Do you want to choose this \c[2]Pokémon\c[0] ?\s[r],:[align=center]:\s[i]Cette Pokeball contient \c[2]Salamèche\c[0]. Veux-tu choisir ce \c[2]Pokémon\c[0] ?\s[r],:[align=center]:\s[i]Esta Pokeball contiene \c[2]Salamèche\c[0]. ¿ Quieres elegir este \c[2]Pokemon\c[0] ?\s[r],:[align=center]:\s[i]Questa Pokeball contiene \c[2]Salamèche\c[0]. Vuoi scegliere questo \c[2]Pokémon\c[0] ?\s[r]
"\t[11,27]","\t[11,27]","\t[11,27]","\t[11,27]"
