en,fr,es,it
":[name=Fillette]:Merci beaucoup de m'avoir aidé je te remet ce Pass Liberté. \nlJe comptais aller sur une ile paradisiaque mais après ce que tu as fait, tu mérites d'y aller à ma place !",":[name=Fillette]:Merci beaucoup de m'avoir aidé je te remet ce Pass Liberté. \nlJe comptais aller sur une ile paradisiaque mais après ce que tu as fait, tu mérites d'y aller à ma place !",":[name=Fillette]:Merci beaucoup de m'avoir aidé je te remet ce Pass Liberté. \nlJe comptais aller sur une ile paradisiaque mais après ce que tu as fait, tu mérites d'y aller à ma place !",":[name=Fillette]:Merci beaucoup de m'avoir aidé je te remet ce Pass Liberté. \nlJe comptais aller sur une ile paradisiaque mais après ce que tu as fait, tu mérites d'y aller à ma place !"
:[align=center]:REÇU : \c[5]PASS LIBERTE\c[0] ,:[align=center]:REÇU : \c[5]PASS LIBERTE\c[0] ,:[align=center]:REÇU : \c[5]PASS LIBERTE\c[0] ,:[align=center]:REÇU : \c[5]PASS LIBERTE\c[0] 
":[align=center]:\s[i]Vous rangez votre ""Pass Liberté"" dans votre sac dans la poche Objets rares.\s[r]",":[align=center]:\s[i]Vous rangez votre ""Pass Liberté"" dans votre sac dans la poche Objets rares.\s[r]",":[align=center]:\s[i]Vous rangez votre ""Pass Liberté"" dans votre sac dans la poche Objets rares.\s[r]",":[align=center]:\s[i]Vous rangez votre ""Pass Liberté"" dans votre sac dans la poche Objets rares.\s[r]"
:[name=Fillette]:A la prochaine !,:[name=Fillette]:A la prochaine !,:[name=Fillette]:A la prochaine !,:[name=Fillette]:A la prochaine !
,:[align=center]:\s[i]On fait des gribouillis dessus ?\s[r],,
,\c[2]Oui !,,
,\c[3]Non.,,
,:[align=center]:\s[i]Et voilà ! C’est magnifique !\s[r],,
,:[align=center]:REÇU : \c[5]NOIGRUME BLEU\c[0],,
,":[align=center]:\s[i]Vous rangez votre ""Noigrume Bleu"" dans votre sac dans la poche Poké Balls.\s[r]",,
,:[align=center]:REÇU : \c[5]NOIGRUME VERT\c[0],,
,":[align=center]:\s[i]Vous rangez votre ""Noigrume Vert"" dans votre sac dans la poche Poké Balls.\s[r]",,
,:[align=center]:REÇU : \c[5]NOIGRUME ROSE\c[0],,
,":[align=center]:\s[i]Vous rangez votre ""Noigrume Rose"" dans votre sac dans la poche Poké Balls.\s[r]",,
,:[align=center]:\s[i]Vous avez attrapé \c[2]Canarticho\c[0] !\s[r],,
,:[align=center]:\s[i]Voulez-vous prier devant l'Autel \c[2]Celebi\c[0] ?\s[r],,
,Oui !,,
,Non.,,
,:[align=center]:\s[i]Vous priez devant l'Autel \c[2]Celebi\c[0] mais rien ne se passe[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r],,
,":[name=Divinatrice]:Tu pries[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] mais rien ne se passe, n’est-ce pas ?  \nlNe sois pas surpris[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] \c[2]Celebi\c[0], le gardien de la forêt, n’apparaît jamais sans raison.  \nlIl ne se manifeste que lorsque le moment est venu[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] et lorsque ton chemin est accompli.  \nlJe ressens encore une perturbation[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] quelque chose que tu dois accomplir avant qu’il ne t’accorde son regard.  \nlUn lieu ancien[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] chargé d’une étrange présence[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\nlLe manoir de la famille Décorum.\nlVa là-bas[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] et peut-être que \c[2]Celebi\c[0] daignera enfin te répondre[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] lors d’une prochaine \nlprière.",,
,:[name=Divinatrice]:Je vais rester ici et faire une prière pour toi.,,
,:[align=center]:\s[i]Voulez-vous prier devant l'Autel \c[2]Celebi\c[0] ?\s[r],,
,Oui !,,
,Non.,,
,":[align=center]:\s[i]A peine vous commencez, vous sentez une présence[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\nlVous sentez une force[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r]",,
,:[align=center]:\s[i]\c[18]Vous venez de voyager dans le temps[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\c[0]\s[r],,
,:[align=center]:\s[i]Vous priez devant l'Autel \c[2]Celebi\c[0] mais rien ne se passe[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r],,
,:[align=center]:\s[i]Voulez-vous prier devant l'Autel \c[2]Celebi\c[0] ?\s[r],,
,Oui !,,
,Non.,,
,:[align=center]:\s[i]Vous priez devant l'Autel \c[2]Celebi\c[0] mais rien ne se passe[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r],,
,:[align=center]:\s[i]Vous avez attrapé \c[2]Canarticho\c[0] !\s[r],,
,"Ho c'est terrible ! Mes \c[2]Canarticho\c[0] viennent de s'enfuir dans le labirynthe !\nlSans mes \c[2]Canarticho\c[0], je ne peux pas couper le bois. \nlEt un artisan sans bois, c'est un artisan au chomage ! \nlTu dois m'aider ! Viens vite !",,
,"Si tu essaye d'attraper uns de mes \c[2]Canarticho\c[0] il va s'enfuir en courant, il faut que tu fasse le moins de bruit possible pour l'attraper par derriere !\nlJe te conseille de longer les arbres !\nlJe t'attends ici, il y a trois \c[2]Canarticho\c[0], bonne chance !",,
,":[face=250,Cha,300;name=Cha Poketoonz]:\n[1] ?! Je m'appelle Cha Poketoonz.\nlLe Professeur Charme m’a signalé qu’un autre dresseur avait débuté en même temps que moi. Enchantée !\nlJ'ai fait le tour de la forêt et je n'ai rien trouvé à propos des artéfacts[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] par contre j'ai eu des informations sur la pierre \nlmousse qui se trouve juste à coté de nous !",,
,Hoooooooo ! Mes trois canards laqués adorés ! Vous êtes revenus voir papa !,,
,"Merci beaucoup, jeune dresseur.\nlVoici pour toi.",,
,:[align=center]:REÇU : \c[5]HACHE\c[0] ,,
,":[align=center]::[align=center]:\s[i]Vous rangez votre ""Hache"" \nldans votre sac dans la poche Objets rares.\s[r]",,
,"Avec cette hache, tu vas pouvoir couper certains arbres, ce qui te frayera un chemin !\nlTu peux commencer par aller voir l'Autel \c[2]Celebi\c[0], tu vas voir c'est magnifique !",,
,"Ho, tu voulais me poser une question à propos des artefacts ? \nlMmm\nlTrès franchement, je ne saurai dire si un artefact est dans cette forêt.",,
,"Cependant, tu devrais aller consulter les sages de la lumière. \nlIls savent tout sur tout, ce sont des encyclopédies ! \nlIls sont au sommet de la tour des anciens à Bouillabaisse-sur-Mer.",,
,"Quoi qu'il en soit je te souhaite bonne chance pour ton aventure.\nlN'hésite pas à venir me voir, je travaille comme artisan pour les Pokéshop.\nlOn pourrait s'entraider ! Je vais de ce pas renouveler le stock !\nlA bientôt !",,
,"Où vas-tu ?! Reviens me voir quand tu auras mes \c[2]Canarticho\c[0] !\nlTu dois m'aider, je t'en supplie !",,
,"Où vas-tu ?! Reviens me voir quand tu auras mes \c[2]Canarticho\c[0] !\nlTu dois m'aider, je t'en supplie !",,
,"Où vas-tu ?! Reviens me voir quand tu auras mes \c[2]Canarticho\c[0] !\nlTu dois m'aider, je t'en supplie !",,
,:[align=center]:\s[i]Vous avez attrapé \c[2]Canarticho\c[0] !\s[r],,
,:[align=center]:\s[i]On fait des gribouillis dessus ?\s[r],,
,\c[2]Oui !,,
,\c[3]Non.,,
,:[align=center]:\s[i]Et voilà ! C’est magnifique !\s[r],,
,:[name=Divinatrice]:HO \c[2]CELEBI\c[0] ! ! !,,
,:[name=Divinatrice]:TE DEUM LAUDAMUS ! ! !,,
